# mc-number	             name	     mass	    width	deg	Qb	Qs	Qc	Qbot	isospin	charge	decays	   Nyield
#      2212	                p	  0.93830	0.00000e+00	2	1	  0	0	0	0.5	  1	  1	3.28969e-05
# 1:pbar [GeV]	2:m [GeV]	3:Feq 1	4:Feq 2	5:Fshear 1	6:Fshear 2	7:Fshear 3	8:Fbulk 1	9:Fbulk 2	10:Ftemp 1	11:Ftemp 2	12:Fvel 1	13:Fvel 2	14:Fvel 3
    1.60874e-01	    9.38300e-01	    4.87639e-04	    6.15417e-04	    1.36301e-05	    1.02146e-04	    1.69116e-05	    4.90312e-04	    6.97418e-04	    4.13453e-03	    5.54859e-03	    8.06786e-05	    4.09603e-04	    1.01309e-04
    1.64595e-01	    9.38300e-01	    4.96673e-04	    6.26747e-04	    1.45287e-05	    1.04701e-04	    1.80259e-05	    4.98515e-04	    7.09225e-04	    4.21322e-03	    5.65322e-03	    8.40666e-05	    4.11547e-04	    1.05554e-04
    1.68320e-01	    9.38300e-01	    5.05577e-04	    6.37906e-04	    1.54624e-05	    1.07267e-04	    1.91836e-05	    5.06536e-04	    7.20780e-04	    4.29093e-03	    5.75646e-03	    8.75026e-05	    4.13511e-04	    1.09859e-04
    1.72050e-01	    9.38300e-01	    5.14347e-04	    6.48893e-04	    1.64313e-05	    1.09845e-04	    2.03850e-05	    5.14371e-04	    7.32078e-04	    4.36763e-03	    5.85830e-03	    9.09849e-05	    4.15494e-04	    1.14221e-04
    1.75785e-01	    9.38300e-01	    5.22982e-04	    6.59705e-04	    1.74359e-05	    1.12436e-04	    2.16304e-05	    5.22017e-04	    7.43117e-04	    4.44331e-03	    5.95871e-03	    9.45117e-05	    4.17496e-04	    1.18638e-04
    1.79525e-01	    9.38300e-01	    5.31480e-04	    6.70340e-04	    1.84762e-05	    1.15038e-04	    2.29201e-05	    5.29473e-04	    7.53893e-04	    4.51796e-03	    6.05766e-03	    9.80812e-05	    4.19513e-04	    1.23108e-04
    1.83269e-01	    9.38300e-01	    5.39839e-04	    6.80794e-04	    1.95525e-05	    1.17651e-04	    2.42543e-05	    5.36737e-04	    7.64403e-04	    4.59155e-03	    6.15515e-03	    1.01692e-04	    4.21546e-04	    1.27628e-04
    1.87019e-01	    9.38300e-01	    5.48056e-04	    6.91065e-04	    2.06649e-05	    1.20276e-04	    2.56332e-05	    5.43806e-04	    7.74645e-04	    4.66408e-03	    6.25113e-03	    1.05341e-04	    4.23592e-04	    1.32196e-04
    1.90773e-01	    9.38300e-01	    5.56130e-04	    7.01151e-04	    2.18137e-05	    1.22912e-04	    2.70570e-05	    5.50678e-04	    7.84614e-04	    4.73552e-03	    6.34560e-03	    1.09028e-04	    4.25650e-04	    1.36809e-04
    1.94533e-01	    9.38300e-01	    5.64059e-04	    7.11050e-04	    2.29988e-05	    1.25559e-04	    2.85257e-05	    5.57352e-04	    7.94310e-04	    4.80586e-03	    6.43854e-03	    1.12750e-04	    4.27718e-04	    1.41466e-04
    1.98298e-01	    9.38300e-01	    5.71842e-04	    7.20759e-04	    2.42203e-05	    1.28217e-04	    3.00395e-05	    5.63825e-04	    8.03728e-04	    4.87509e-03	    6.52991e-03	    1.16506e-04	    4.29795e-04	    1.46163e-04
    2.02068e-01	    9.38300e-01	    5.79476e-04	    7.30276e-04	    2.54784e-05	    1.30885e-04	    3.15984e-05	    5.70096e-04	    8.12867e-04	    4.94318e-03	    6.61971e-03	    1.20293e-04	    4.31880e-04	    1.50899e-04
    2.05844e-01	    9.38300e-01	    5.86959e-04	    7.39599e-04	    2.67730e-05	    1.33563e-04	    3.32023e-05	    5.76164e-04	    8.21725e-04	    5.01014e-03	    6.70791e-03	    1.24110e-04	    4.33971e-04	    1.55671e-04
    2.09626e-01	    9.38300e-01	    5.94291e-04	    7.48726e-04	    2.81040e-05	    1.36251e-04	    3.48513e-05	    5.82026e-04	    8.30299e-04	    5.07594e-03	    6.79449e-03	    1.27955e-04	    4.36066e-04	    1.60476e-04
    2.13413e-01	    9.38300e-01	    6.01470e-04	    7.57655e-04	    2.94715e-05	    1.38949e-04	    3.65453e-05	    5.87682e-04	    8.38587e-04	    5.14057e-03	    6.87945e-03	    1.31826e-04	    4.38164e-04	    1.65313e-04
    2.17206e-01	    9.38300e-01	    6.08493e-04	    7.66383e-04	    3.08753e-05	    1.41655e-04	    3.82841e-05	    5.93130e-04	    8.46587e-04	    5.20401e-03	    6.96274e-03	    1.35720e-04	    4.40263e-04	    1.70178e-04
    2.21006e-01	    9.38300e-01	    6.15360e-04	    7.74910e-04	    3.23153e-05	    1.44370e-04	    4.00676e-05	    5.98370e-04	    8.54298e-04	    5.26626e-03	    7.04438e-03	    1.39637e-04	    4.42361e-04	    1.75068e-04
    2.24811e-01	    9.38300e-01	    6.22070e-04	    7.83233e-04	    3.37914e-05	    1.47093e-04	    4.18957e-05	    6.03399e-04	    8.61719e-04	    5.32730e-03	    7.12432e-03	    1.43573e-04	    4.44458e-04	    1.79983e-04
    2.28622e-01	    9.38300e-01	    6.28620e-04	    7.91351e-04	    3.53034e-05	    1.49824e-04	    4.37679e-05	    6.08217e-04	    8.68846e-04	    5.38712e-03	    7.20257e-03	    1.47527e-04	    4.46551e-04	    1.84918e-04
    2.32440e-01	    9.38300e-01	    6.35009e-04	    7.99261e-04	    3.68511e-05	    1.52562e-04	    4.56842e-05	    6.12823e-04	    8.75680e-04	    5.44571e-03	    7.27909e-03	    1.51497e-04	    4.48639e-04	    1.89871e-04
    2.36265e-01	    9.38300e-01	    6.41237e-04	    8.06964e-04	    3.84343e-05	    1.55307e-04	    4.76441e-05	    6.17217e-04	    8.82219e-04	    5.50305e-03	    7.35389e-03	    1.55481e-04	    4.50721e-04	    1.94840e-04
    2.40095e-01	    9.38300e-01	    6.47302e-04	    8.14456e-04	    4.00526e-05	    1.58058e-04	    4.96473e-05	    6.21398e-04	    8.88463e-04	    5.55913e-03	    7.42694e-03	    1.59477e-04	    4.52794e-04	    1.99823e-04
    2.43933e-01	    9.38300e-01	    6.53202e-04	    8.21737e-04	    4.17058e-05	    1.60815e-04	    5.16934e-05	    6.25364e-04	    8.94409e-04	    5.61396e-03	    7.49823e-03	    1.63483e-04	    4.54857e-04	    2.04816e-04
    2.47777e-01	    9.38300e-01	    6.58938e-04	    8.28805e-04	    4.33935e-05	    1.63577e-04	    5.37820e-05	    6.29117e-04	    9.00058e-04	    5.66750e-03	    7.56775e-03	    1.67497e-04	    4.56908e-04	    2.09817e-04
    2.51628e-01	    9.38300e-01	    6.64507e-04	    8.35659e-04	    4.51153e-05	    1.66344e-04	    5.59127e-05	    6.32655e-04	    9.05410e-04	    5.71976e-03	    7.63547e-03	    1.71516e-04	    4.58947e-04	    2.14824e-04
    2.55487e-01	    9.38300e-01	    6.69910e-04	    8.42298e-04	    4.68710e-05	    1.69114e-04	    5.80848e-05	    6.35978e-04	    9.10462e-04	    5.77073e-03	    7.70141e-03	    1.75539e-04	    4.60971e-04	    2.19834e-04
    2.59352e-01	    9.38300e-01	    6.75144e-04	    8.48721e-04	    4.86599e-05	    1.71889e-04	    6.02978e-05	    6.39087e-04	    9.15216e-04	    5.82039e-03	    7.76553e-03	    1.79564e-04	    4.62978e-04	    2.24844e-04
    2.63225e-01	    9.38300e-01	    6.80209e-04	    8.54927e-04	    5.04817e-05	    1.74666e-04	    6.25512e-05	    6.41980e-04	    9.19671e-04	    5.86874e-03	    7.82783e-03	    1.83589e-04	    4.64968e-04	    2.29851e-04
    2.67105e-01	    9.38300e-01	    6.85105e-04	    8.60914e-04	    5.23360e-05	    1.77445e-04	    6.48443e-05	    6.44659e-04	    9.23826e-04	    5.91576e-03	    7.88830e-03	    1.87611e-04	    4.66938e-04	    2.34854e-04
    2.70992e-01	    9.38300e-01	    6.89830e-04	    8.66683e-04	    5.42220e-05	    1.80225e-04	    6.71765e-05	    6.47123e-04	    9.27683e-04	    5.96146e-03	    7.94693e-03	    1.91629e-04	    4.68887e-04	    2.39850e-04
    2.74887e-01	    9.38300e-01	    6.94385e-04	    8.72232e-04	    5.61394e-05	    1.83007e-04	    6.95471e-05	    6.49373e-04	    9.31242e-04	    6.00583e-03	    8.00370e-03	    1.95641e-04	    4.70813e-04	    2.44835e-04
    2.78790e-01	    9.38300e-01	    6.98768e-04	    8.77561e-04	    5.80875e-05	    1.85788e-04	    7.19552e-05	    6.51409e-04	    9.34502e-04	    6.04885e-03	    8.05862e-03	    1.99644e-04	    4.72715e-04	    2.49808e-04
    2.82701e-01	    9.38300e-01	    7.02978e-04	    8.82669e-04	    6.00657e-05	    1.88569e-04	    7.44002e-05	    6.53232e-04	    9.37465e-04	    6.09052e-03	    8.11168e-03	    2.03637e-04	    4.74591e-04	    2.54765e-04
    2.86620e-01	    9.38300e-01	    7.07017e-04	    8.87555e-04	    6.20734e-05	    1.91348e-04	    7.68812e-05	    6.54842e-04	    9.40130e-04	    6.13083e-03	    8.16285e-03	    2.07617e-04	    4.76440e-04	    2.59705e-04
    2.90547e-01	    9.38300e-01	    7.10882e-04	    8.92219e-04	    6.41099e-05	    1.94125e-04	    7.93974e-05	    6.56240e-04	    9.42500e-04	    6.16978e-03	    8.21215e-03	    2.11583e-04	    4.78260e-04	    2.64625e-04
    2.94483e-01	    9.38300e-01	    7.14573e-04	    8.96662e-04	    6.61745e-05	    1.96899e-04	    8.19479e-05	    6.57426e-04	    9.44574e-04	    6.20736e-03	    8.25956e-03	    2.15532e-04	    4.80049e-04	    2.69521e-04
    2.98426e-01	    9.38300e-01	    7.18091e-04	    9.00881e-04	    6.82665e-05	    1.99669e-04	    8.45317e-05	    6.58403e-04	    9.46355e-04	    6.24358e-03	    8.30507e-03	    2.19463e-04	    4.81806e-04	    2.74393e-04
    3.02379e-01	    9.38300e-01	    7.21435e-04	    9.04878e-04	    7.03851e-05	    2.02434e-04	    8.71480e-05	    6.59170e-04	    9.47842e-04	    6.27841e-03	    8.34869e-03	    2.23374e-04	    4.83530e-04	    2.79236e-04
    3.06340e-01	    9.38300e-01	    7.24605e-04	    9.08652e-04	    7.25296e-05	    2.05194e-04	    8.97957e-05	    6.59728e-04	    9.49038e-04	    6.31187e-03	    8.39040e-03	    2.27261e-04	    4.85219e-04	    2.84049e-04
    3.10309e-01	    9.38300e-01	    7.27601e-04	    9.12203e-04	    7.46991e-05	    2.07948e-04	    9.24737e-05	    6.60080e-04	    9.49944e-04	    6.34394e-03	    8.43021e-03	    2.31125e-04	    4.86871e-04	    2.88829e-04
    3.14288e-01	    9.38300e-01	    7.30423e-04	    9.15531e-04	    7.68929e-05	    2.10694e-04	    9.51812e-05	    6.60226e-04	    9.50562e-04	    6.37462e-03	    8.46811e-03	    2.34962e-04	    4.88486e-04	    2.93574e-04
    3.18276e-01	    9.38300e-01	    7.33070e-04	    9.18636e-04	    7.91099e-05	    2.13432e-04	    9.79168e-05	    6.60168e-04	    9.50893e-04	    6.40391e-03	    8.50410e-03	    2.38771e-04	    4.90060e-04	    2.98281e-04
    3.22273e-01	    9.38300e-01	    7.35543e-04	    9.21519e-04	    8.13495e-05	    2.16162e-04	    1.00680e-04	    6.59907e-04	    9.50940e-04	    6.43181e-03	    8.53817e-03	    2.42549e-04	    4.91594e-04	    3.02948e-04
    3.26279e-01	    9.38300e-01	    7.37843e-04	    9.24179e-04	    8.36106e-05	    2.18881e-04	    1.03468e-04	    6.59445e-04	    9.50704e-04	    6.45831e-03	    8.57033e-03	    2.46296e-04	    4.93086e-04	    3.07573e-04
    3.30295e-01	    9.38300e-01	    7.39968e-04	    9.26618e-04	    8.58923e-05	    2.21589e-04	    1.06282e-04	    6.58784e-04	    9.50188e-04	    6.48341e-03	    8.60057e-03	    2.50008e-04	    4.94533e-04	    3.12152e-04
    3.34321e-01	    9.38300e-01	    7.41920e-04	    9.28835e-04	    8.81937e-05	    2.24285e-04	    1.09119e-04	    6.57924e-04	    9.49393e-04	    6.50712e-03	    8.62889e-03	    2.53684e-04	    4.95936e-04	    3.16684e-04
