# mc-number	             name	     mass	    width	deg	Qb	Qs	Qc	Qbot	isospin	charge	decays	   Nyield
#      3334	            Omega	  1.67245	0.00000e+00	4	1	 -3	0	0	0	 -1	  1	3.56854e-07
# 1:pbar [GeV]	2:m [GeV]	3:Feq 1	4:Feq 2	5:Fshear 1	6:Fshear 2	7:Fshear 3	8:Fbulk 1	9:Fbulk 2	10:Ftemp 1	11:Ftemp 2	12:Fvel 1	13:Fvel 2	14:Fvel 3
    3.58684e-01	    1.67245e+00	    2.74076e-06	    2.77006e-06	    3.49041e-07	    3.86619e-07	    3.53040e-07	    4.52094e-06	    4.59374e-06	    3.25443e-05	    3.30039e-05	    9.78678e-07	    1.03946e-06	    9.89547e-07
    3.62781e-01	    1.67245e+00	    2.75567e-06	    2.78511e-06	    3.59009e-07	    3.96784e-07	    3.63119e-07	    4.53753e-06	    4.61062e-06	    3.27379e-05	    3.31998e-05	    9.95250e-07	    1.05565e-06	    1.00630e-06
    3.66888e-01	    1.67245e+00	    2.77017e-06	    2.79974e-06	    3.69123e-07	    4.07091e-07	    3.73347e-07	    4.55325e-06	    4.62661e-06	    3.29270e-05	    3.33911e-05	    1.01182e-06	    1.07185e-06	    1.02304e-06
    3.71007e-01	    1.67245e+00	    2.78426e-06	    2.81395e-06	    3.79383e-07	    4.17536e-07	    3.83721e-07	    4.56810e-06	    4.64172e-06	    3.31116e-05	    3.35778e-05	    1.02839e-06	    1.08804e-06	    1.03979e-06
    3.75137e-01	    1.67245e+00	    2.79792e-06	    2.82774e-06	    3.89786e-07	    4.28120e-07	    3.94240e-07	    4.58207e-06	    4.65594e-06	    3.32915e-05	    3.37598e-05	    1.04495e-06	    1.10422e-06	    1.05652e-06
    3.79278e-01	    1.67245e+00	    2.81117e-06	    2.84111e-06	    4.00332e-07	    4.38840e-07	    4.04904e-07	    4.59517e-06	    4.66926e-06	    3.34669e-05	    3.39372e-05	    1.06149e-06	    1.12038e-06	    1.07324e-06
    3.83430e-01	    1.67245e+00	    2.82399e-06	    2.85404e-06	    4.11019e-07	    4.49695e-07	    4.15710e-07	    4.60738e-06	    4.68170e-06	    3.36376e-05	    3.41098e-05	    1.07802e-06	    1.13652e-06	    1.08994e-06
    3.87594e-01	    1.67245e+00	    2.83638e-06	    2.86654e-06	    4.21846e-07	    4.60684e-07	    4.26657e-07	    4.61871e-06	    4.69323e-06	    3.38037e-05	    3.42776e-05	    1.09452e-06	    1.15262e-06	    1.10661e-06
    3.91770e-01	    1.67245e+00	    2.84835e-06	    2.87861e-06	    4.32810e-07	    4.71804e-07	    4.37743e-07	    4.62916e-06	    4.70386e-06	    3.39650e-05	    3.44407e-05	    1.11098e-06	    1.16870e-06	    1.12325e-06
    3.95957e-01	    1.67245e+00	    2.85988e-06	    2.89024e-06	    4.43910e-07	    4.83054e-07	    4.48966e-07	    4.63872e-06	    4.71359e-06	    3.41216e-05	    3.45989e-05	    1.12742e-06	    1.18474e-06	    1.13985e-06
    4.00157e-01	    1.67245e+00	    2.87098e-06	    2.90143e-06	    4.55145e-07	    4.94432e-07	    4.60324e-07	    4.64738e-06	    4.72242e-06	    3.42734e-05	    3.47523e-05	    1.14380e-06	    1.20073e-06	    1.15641e-06
    4.04368e-01	    1.67245e+00	    2.88165e-06	    2.91218e-06	    4.66511e-07	    5.05937e-07	    4.71817e-07	    4.65516e-06	    4.73034e-06	    3.44204e-05	    3.49008e-05	    1.16015e-06	    1.21667e-06	    1.17293e-06
    4.08593e-01	    1.67245e+00	    2.89187e-06	    2.92249e-06	    4.78008e-07	    5.17565e-07	    4.83440e-07	    4.66204e-06	    4.73736e-06	    3.45625e-05	    3.50444e-05	    1.17643e-06	    1.23256e-06	    1.18938e-06
    4.12829e-01	    1.67245e+00	    2.90165e-06	    2.93235e-06	    4.89633e-07	    5.29315e-07	    4.95193e-07	    4.66803e-06	    4.74347e-06	    3.46998e-05	    3.51831e-05	    1.19266e-06	    1.24839e-06	    1.20578e-06
    4.17079e-01	    1.67245e+00	    2.91100e-06	    2.94177e-06	    5.01383e-07	    5.41184e-07	    5.07072e-07	    4.67312e-06	    4.74866e-06	    3.48322e-05	    3.53167e-05	    1.20883e-06	    1.26415e-06	    1.22211e-06
    4.21341e-01	    1.67245e+00	    2.91989e-06	    2.95073e-06	    5.13257e-07	    5.53171e-07	    5.19077e-07	    4.67732e-06	    4.75295e-06	    3.49596e-05	    3.54454e-05	    1.22493e-06	    1.27984e-06	    1.23838e-06
    4.25616e-01	    1.67245e+00	    2.92834e-06	    2.95924e-06	    5.25252e-07	    5.65272e-07	    5.31203e-07	    4.68062e-06	    4.75633e-06	    3.50821e-05	    3.55690e-05	    1.24095e-06	    1.29545e-06	    1.25456e-06
    4.29905e-01	    1.67245e+00	    2.93634e-06	    2.96730e-06	    5.37365e-07	    5.77485e-07	    5.43448e-07	    4.68303e-06	    4.75880e-06	    3.51996e-05	    3.56875e-05	    1.25689e-06	    1.31097e-06	    1.27066e-06
    4.34206e-01	    1.67245e+00	    2.94390e-06	    2.97490e-06	    5.49594e-07	    5.89808e-07	    5.55811e-07	    4.68454e-06	    4.76036e-06	    3.53121e-05	    3.58009e-05	    1.27274e-06	    1.32641e-06	    1.28668e-06
    4.38522e-01	    1.67245e+00	    2.95099e-06	    2.98205e-06	    5.61936e-07	    6.02237e-07	    5.68287e-07	    4.68515e-06	    4.76101e-06	    3.54195e-05	    3.59093e-05	    1.28850e-06	    1.34176e-06	    1.30260e-06
    4.42851e-01	    1.67245e+00	    2.95764e-06	    2.98873e-06	    5.74388e-07	    6.14771e-07	    5.80875e-07	    4.68487e-06	    4.76075e-06	    3.55219e-05	    3.60125e-05	    1.30416e-06	    1.35700e-06	    1.31842e-06
    4.47194e-01	    1.67245e+00	    2.96383e-06	    2.99496e-06	    5.86948e-07	    6.27405e-07	    5.93571e-07	    4.68369e-06	    4.75957e-06	    3.56192e-05	    3.61105e-05	    1.31972e-06	    1.37214e-06	    1.33413e-06
    4.51551e-01	    1.67245e+00	    2.96956e-06	    3.00072e-06	    5.99611e-07	    6.40136e-07	    6.06372e-07	    4.68162e-06	    4.75750e-06	    3.57114e-05	    3.62033e-05	    1.33517e-06	    1.38717e-06	    1.34974e-06
    4.55923e-01	    1.67245e+00	    2.97483e-06	    3.00602e-06	    6.12376e-07	    6.52963e-07	    6.19274e-07	    4.67866e-06	    4.75451e-06	    3.57984e-05	    3.62909e-05	    1.35050e-06	    1.40208e-06	    1.36522e-06
    4.60309e-01	    1.67245e+00	    2.97965e-06	    3.01085e-06	    6.25238e-07	    6.65881e-07	    6.32276e-07	    4.67480e-06	    4.75062e-06	    3.58803e-05	    3.63732e-05	    1.36571e-06	    1.41686e-06	    1.38059e-06
    4.64709e-01	    1.67245e+00	    2.98400e-06	    3.01522e-06	    6.38195e-07	    6.78886e-07	    6.45372e-07	    4.67006e-06	    4.74583e-06	    3.59570e-05	    3.64503e-05	    1.38080e-06	    1.43152e-06	    1.39582e-06
    4.69125e-01	    1.67245e+00	    2.98789e-06	    3.01912e-06	    6.51243e-07	    6.91976e-07	    6.58560e-07	    4.66443e-06	    4.74013e-06	    3.60285e-05	    3.65221e-05	    1.39575e-06	    1.44604e-06	    1.41092e-06
    4.73555e-01	    1.67245e+00	    2.99132e-06	    3.02255e-06	    6.64378e-07	    7.05147e-07	    6.71836e-07	    4.65791e-06	    4.73354e-06	    3.60947e-05	    3.65886e-05	    1.41056e-06	    1.46042e-06	    1.42588e-06
    4.78001e-01	    1.67245e+00	    2.99428e-06	    3.02551e-06	    6.77597e-07	    7.18396e-07	    6.85197e-07	    4.65051e-06	    4.72605e-06	    3.61557e-05	    3.66498e-05	    1.42523e-06	    1.47466e-06	    1.44069e-06
    4.82462e-01	    1.67245e+00	    2.99678e-06	    3.02800e-06	    6.90896e-07	    7.31717e-07	    6.98638e-07	    4.64223e-06	    4.71766e-06	    3.62115e-05	    3.67056e-05	    1.43974e-06	    1.48874e-06	    1.45535e-06
    4.86939e-01	    1.67245e+00	    2.99882e-06	    3.03003e-06	    7.04271e-07	    7.45108e-07	    7.12155e-07	    4.63308e-06	    4.70839e-06	    3.62620e-05	    3.67561e-05	    1.45410e-06	    1.50267e-06	    1.46985e-06
    4.91432e-01	    1.67245e+00	    3.00038e-06	    3.03158e-06	    7.17718e-07	    7.58565e-07	    7.25745e-07	    4.62305e-06	    4.69823e-06	    3.63072e-05	    3.68012e-05	    1.46830e-06	    1.51643e-06	    1.48418e-06
    4.95941e-01	    1.67245e+00	    3.00148e-06	    3.03265e-06	    7.31232e-07	    7.72083e-07	    7.39404e-07	    4.61215e-06	    4.68718e-06	    3.63471e-05	    3.68409e-05	    1.48233e-06	    1.53002e-06	    1.49835e-06
    5.00466e-01	    1.67245e+00	    3.00211e-06	    3.03326e-06	    7.44811e-07	    7.85659e-07	    7.53126e-07	    4.60038e-06	    4.67526e-06	    3.63816e-05	    3.68752e-05	    1.49618e-06	    1.54344e-06	    1.51234e-06
    5.05007e-01	    1.67245e+00	    3.00228e-06	    3.03339e-06	    7.58449e-07	    7.99287e-07	    7.66908e-07	    4.58776e-06	    4.66246e-06	    3.64108e-05	    3.69041e-05	    1.50986e-06	    1.55667e-06	    1.52614e-06
    5.09565e-01	    1.67245e+00	    3.00198e-06	    3.03305e-06	    7.72143e-07	    8.12964e-07	    7.80746e-07	    4.57427e-06	    4.64878e-06	    3.64347e-05	    3.69275e-05	    1.52335e-06	    1.56972e-06	    1.53976e-06
    5.14140e-01	    1.67245e+00	    3.00120e-06	    3.03223e-06	    7.85887e-07	    8.26685e-07	    7.94634e-07	    4.55994e-06	    4.63425e-06	    3.64532e-05	    3.69455e-05	    1.53665e-06	    1.58258e-06	    1.55318e-06
    5.18732e-01	    1.67245e+00	    2.99996e-06	    3.03094e-06	    7.99676e-07	    8.40445e-07	    8.08568e-07	    4.54476e-06	    4.61885e-06	    3.64663e-05	    3.69581e-05	    1.54975e-06	    1.59524e-06	    1.56641e-06
    5.23341e-01	    1.67245e+00	    2.99826e-06	    3.02918e-06	    8.13507e-07	    8.54240e-07	    8.22544e-07	    4.52873e-06	    4.60260e-06	    3.64740e-05	    3.69651e-05	    1.56264e-06	    1.60769e-06	    1.57942e-06
    5.27968e-01	    1.67245e+00	    2.99608e-06	    3.02695e-06	    8.27375e-07	    8.68065e-07	    8.36556e-07	    4.51187e-06	    4.58549e-06	    3.64763e-05	    3.69667e-05	    1.57533e-06	    1.61993e-06	    1.59223e-06
    5.32613e-01	    1.67245e+00	    2.99343e-06	    3.02424e-06	    8.41274e-07	    8.81915e-07	    8.50599e-07	    4.49418e-06	    4.56755e-06	    3.64733e-05	    3.69629e-05	    1.58780e-06	    1.63196e-06	    1.60481e-06
    5.37275e-01	    1.67245e+00	    2.99032e-06	    3.02106e-06	    8.55199e-07	    8.95785e-07	    8.64669e-07	    4.47566e-06	    4.54876e-06	    3.64648e-05	    3.69535e-05	    1.60006e-06	    1.64377e-06	    1.61718e-06
    5.41956e-01	    1.67245e+00	    2.98674e-06	    3.01740e-06	    8.69146e-07	    9.09669e-07	    8.78760e-07	    4.45632e-06	    4.52915e-06	    3.64509e-05	    3.69386e-05	    1.61208e-06	    1.65535e-06	    1.62931e-06
    5.46655e-01	    1.67245e+00	    2.98270e-06	    3.01328e-06	    8.83108e-07	    9.23563e-07	    8.92866e-07	    4.43618e-06	    4.50871e-06	    3.64316e-05	    3.69183e-05	    1.62388e-06	    1.66669e-06	    1.64121e-06
    5.51373e-01	    1.67245e+00	    2.97819e-06	    3.00868e-06	    8.97082e-07	    9.37462e-07	    9.06983e-07	    4.41523e-06	    4.48745e-06	    3.64069e-05	    3.68924e-05	    1.63543e-06	    1.67780e-06	    1.65287e-06
    5.56110e-01	    1.67245e+00	    2.97321e-06	    3.00362e-06	    9.11061e-07	    9.51359e-07	    9.21105e-07	    4.39348e-06	    4.46539e-06	    3.63768e-05	    3.68611e-05	    1.64675e-06	    1.68866e-06	    1.66428e-06
    5.60866e-01	    1.67245e+00	    2.96777e-06	    2.99808e-06	    9.25039e-07	    9.65250e-07	    9.35226e-07	    4.37094e-06	    4.44252e-06	    3.63412e-05	    3.68242e-05	    1.65781e-06	    1.69928e-06	    1.67544e-06
    5.65641e-01	    1.67245e+00	    2.96187e-06	    2.99208e-06	    9.39012e-07	    9.79128e-07	    9.49341e-07	    4.34763e-06	    4.41886e-06	    3.63002e-05	    3.67819e-05	    1.66862e-06	    1.70964e-06	    1.68635e-06
    5.70436e-01	    1.67245e+00	    2.95551e-06	    2.98561e-06	    9.52973e-07	    9.92988e-07	    9.63443e-07	    4.32353e-06	    4.39441e-06	    3.62538e-05	    3.67340e-05	    1.67917e-06	    1.71974e-06	    1.69698e-06
    5.75250e-01	    1.67245e+00	    2.94868e-06	    2.97868e-06	    9.66916e-07	    1.00682e-06	    9.77528e-07	    4.29868e-06	    4.36919e-06	    3.62020e-05	    3.66807e-05	    1.68945e-06	    1.72957e-06	    1.70735e-06
    5.80085e-01	    1.67245e+00	    2.94140e-06	    2.97128e-06	    9.80836e-07	    1.02063e-06	    9.91588e-07	    4.27307e-06	    4.34320e-06	    3.61447e-05	    3.66218e-05	    1.69946e-06	    1.73913e-06	    1.71745e-06
    5.84941e-01	    1.67245e+00	    2.93366e-06	    2.96342e-06	    9.94727e-07	    1.03440e-06	    1.00562e-06	    4.24671e-06	    4.31645e-06	    3.60821e-05	    3.65575e-05	    1.70920e-06	    1.74842e-06	    1.72726e-06
    5.89816e-01	    1.67245e+00	    2.92547e-06	    2.95511e-06	    1.00858e-06	    1.04813e-06	    1.01961e-06	    4.21961e-06	    4.28895e-06	    3.60141e-05	    3.64877e-05	    1.71865e-06	    1.75742e-06	    1.73679e-06
    5.94713e-01	    1.67245e+00	    2.91682e-06	    2.94633e-06	    1.02240e-06	    1.06181e-06	    1.03356e-06	    4.19179e-06	    4.26071e-06	    3.59406e-05	    3.64125e-05	    1.72782e-06	    1.76613e-06	    1.74603e-06
    5.99631e-01	    1.67245e+00	    2.90772e-06	    2.93709e-06	    1.03616e-06	    1.07544e-06	    1.04746e-06	    4.16325e-06	    4.23174e-06	    3.58618e-05	    3.63317e-05	    1.73669e-06	    1.77456e-06	    1.75498e-06
    6.04571e-01	    1.67245e+00	    2.89817e-06	    2.92741e-06	    1.04987e-06	    1.08901e-06	    1.06131e-06	    4.13400e-06	    4.20206e-06	    3.57776e-05	    3.62456e-05	    1.74527e-06	    1.78268e-06	    1.76362e-06
    6.09532e-01	    1.67245e+00	    2.88817e-06	    2.91727e-06	    1.06352e-06	    1.10251e-06	    1.07510e-06	    4.10406e-06	    4.17166e-06	    3.56881e-05	    3.61540e-05	    1.75354e-06	    1.79051e-06	    1.77195e-06
    6.14515e-01	    1.67245e+00	    2.87773e-06	    2.90668e-06	    1.07711e-06	    1.11593e-06	    1.08881e-06	    4.07343e-06	    4.14057e-06	    3.55932e-05	    3.60570e-05	    1.76151e-06	    1.79802e-06	    1.77998e-06
    6.19520e-01	    1.67245e+00	    2.86684e-06	    2.89564e-06	    1.09062e-06	    1.12928e-06	    1.10245e-06	    4.04213e-06	    4.10880e-06	    3.54930e-05	    3.59546e-05	    1.76916e-06	    1.80523e-06	    1.78769e-06
    6.24548e-01	    1.67245e+00	    2.85552e-06	    2.88416e-06	    1.10404e-06	    1.14254e-06	    1.11601e-06	    4.01016e-06	    4.07635e-06	    3.53875e-05	    3.58468e-05	    1.77650e-06	    1.81211e-06	    1.79507e-06
    6.29598e-01	    1.67245e+00	    2.84376e-06	    2.87224e-06	    1.11738e-06	    1.15570e-06	    1.12948e-06	    3.97754e-06	    4.04324e-06	    3.52767e-05	    3.57337e-05	    1.78351e-06	    1.81868e-06	    1.80213e-06
    6.34672e-01	    1.67245e+00	    2.83156e-06	    2.85988e-06	    1.13063e-06	    1.16877e-06	    1.14285e-06	    3.94428e-06	    4.00948e-06	    3.51606e-05	    3.56152e-05	    1.79020e-06	    1.82491e-06	    1.80886e-06
    6.39769e-01	    1.67245e+00	    2.81894e-06	    2.84708e-06	    1.14378e-06	    1.18173e-06	    1.15612e-06	    3.91040e-06	    3.97508e-06	    3.50393e-05	    3.54914e-05	    1.79655e-06	    1.83082e-06	    1.81526e-06
    6.44890e-01	    1.67245e+00	    2.80589e-06	    2.83386e-06	    1.15681e-06	    1.19457e-06	    1.16928e-06	    3.87590e-06	    3.94006e-06	    3.49127e-05	    3.53623e-05	    1.80257e-06	    1.83639e-06	    1.82131e-06
    6.50035e-01	    1.67245e+00	    2.79241e-06	    2.82020e-06	    1.16974e-06	    1.20729e-06	    1.18233e-06	    3.84080e-06	    3.90443e-06	    3.47809e-05	    3.52279e-05	    1.80825e-06	    1.84162e-06	    1.82702e-06
    6.55204e-01	    1.67245e+00	    2.77851e-06	    2.80612e-06	    1.18254e-06	    1.21989e-06	    1.19525e-06	    3.80511e-06	    3.86820e-06	    3.46440e-05	    3.50883e-05	    1.81358e-06	    1.84651e-06	    1.83238e-06
    6.60398e-01	    1.67245e+00	    2.76420e-06	    2.79162e-06	    1.19520e-06	    1.23235e-06	    1.20803e-06	    3.76885e-06	    3.83138e-06	    3.45019e-05	    3.49434e-05	    1.81857e-06	    1.85105e-06	    1.83738e-06
    6.65617e-01	    1.67245e+00	    2.74947e-06	    2.77670e-06	    1.20774e-06	    1.24467e-06	    1.22068e-06	    3.73203e-06	    3.79400e-06	    3.43547e-05	    3.47934e-05	    1.82320e-06	    1.85523e-06	    1.84203e-06
    6.70861e-01	    1.67245e+00	    2.73433e-06	    2.76137e-06	    1.22013e-06	    1.25683e-06	    1.23319e-06	    3.69466e-06	    3.75606e-06	    3.42024e-05	    3.46382e-05	    1.82747e-06	    1.85906e-06	    1.84632e-06
    6.76130e-01	    1.67245e+00	    2.71879e-06	    2.74563e-06	    1.23236e-06	    1.26885e-06	    1.24553e-06	    3.65676e-06	    3.71758e-06	    3.40451e-05	    3.44780e-05	    1.83138e-06	    1.86253e-06	    1.85024e-06
    6.81425e-01	    1.67245e+00	    2.70285e-06	    2.72949e-06	    1.24444e-06	    1.28069e-06	    1.25772e-06	    3.61834e-06	    3.67857e-06	    3.38827e-05	    3.43126e-05	    1.83493e-06	    1.86563e-06	    1.85379e-06
    6.86747e-01	    1.67245e+00	    2.68651e-06	    2.71294e-06	    1.25636e-06	    1.29237e-06	    1.26974e-06	    3.57942e-06	    3.63906e-06	    3.37154e-05	    3.41422e-05	    1.83810e-06	    1.86837e-06	    1.85697e-06
    6.92095e-01	    1.67245e+00	    2.66978e-06	    2.69600e-06	    1.26810e-06	    1.30386e-06	    1.28158e-06	    3.54001e-06	    3.59905e-06	    3.35431e-05	    3.39668e-05	    1.84091e-06	    1.87074e-06	    1.85977e-06
    6.97470e-01	    1.67245e+00	    2.65266e-06	    2.67867e-06	    1.27965e-06	    1.31517e-06	    1.29324e-06	    3.50013e-06	    3.55855e-06	    3.33659e-05	    3.37864e-05	    1.84334e-06	    1.87273e-06	    1.86219e-06
    7.02873e-01	    1.67245e+00	    2.63516e-06	    2.66095e-06	    1.29102e-06	    1.32629e-06	    1.30471e-06	    3.45979e-06	    3.51760e-06	    3.31839e-05	    3.36011e-05	    1.84538e-06	    1.87434e-06	    1.86423e-06
    7.08303e-01	    1.67245e+00	    2.61728e-06	    2.64285e-06	    1.30220e-06	    1.33720e-06	    1.31598e-06	    3.41901e-06	    3.47619e-06	    3.29970e-05	    3.34109e-05	    1.84705e-06	    1.87557e-06	    1.86588e-06
    7.13761e-01	    1.67245e+00	    2.59903e-06	    2.62438e-06	    1.31316e-06	    1.34791e-06	    1.32704e-06	    3.37781e-06	    3.43435e-06	    3.28053e-05	    3.32159e-05	    1.84833e-06	    1.87642e-06	    1.86714e-06
    7.19247e-01	    1.67245e+00	    2.58042e-06	    2.60553e-06	    1.32392e-06	    1.35840e-06	    1.33789e-06	    3.33619e-06	    3.39210e-06	    3.26089e-05	    3.30161e-05	    1.84923e-06	    1.87688e-06	    1.86801e-06
    7.24762e-01	    1.67245e+00	    2.56144e-06	    2.58632e-06	    1.33446e-06	    1.36867e-06	    1.34852e-06	    3.29419e-06	    3.34945e-06	    3.24079e-05	    3.28115e-05	    1.84973e-06	    1.87695e-06	    1.86849e-06
    7.30306e-01	    1.67245e+00	    2.54210e-06	    2.56675e-06	    1.34477e-06	    1.37870e-06	    1.35892e-06	    3.25181e-06	    3.30642e-06	    3.22022e-05	    3.26023e-05	    1.84984e-06	    1.87663e-06	    1.86856e-06
    7.35879e-01	    1.67245e+00	    2.52242e-06	    2.54683e-06	    1.35485e-06	    1.38850e-06	    1.36908e-06	    3.20907e-06	    3.26303e-06	    3.19919e-05	    3.23885e-05	    1.84955e-06	    1.87592e-06	    1.86824e-06
    7.41482e-01	    1.67245e+00	    2.50239e-06	    2.52657e-06	    1.36469e-06	    1.39805e-06	    1.37899e-06	    3.16600e-06	    3.21928e-06	    3.17772e-05	    3.21701e-05	    1.84886e-06	    1.87481e-06	    1.86751e-06
    7.47116e-01	    1.67245e+00	    2.48203e-06	    2.50596e-06	    1.37428e-06	    1.40734e-06	    1.38866e-06	    3.12260e-06	    3.17521e-06	    3.15579e-05	    3.19471e-05	    1.84778e-06	    1.87330e-06	    1.86638e-06
    7.52780e-01	    1.67245e+00	    2.46133e-06	    2.48502e-06	    1.38361e-06	    1.41638e-06	    1.39806e-06	    3.07889e-06	    3.13083e-06	    3.13342e-05	    3.17197e-05	    1.84629e-06	    1.87139e-06	    1.86484e-06
    7.58475e-01	    1.67245e+00	    2.44031e-06	    2.46375e-06	    1.39268e-06	    1.42515e-06	    1.40719e-06	    3.03490e-06	    3.08616e-06	    3.11062e-05	    3.14880e-05	    1.84440e-06	    1.86908e-06	    1.86290e-06
    7.64201e-01	    1.67245e+00	    2.41897e-06	    2.44215e-06	    1.40147e-06	    1.43364e-06	    1.41605e-06	    2.99063e-06	    3.04121e-06	    3.08739e-05	    3.12518e-05	    1.84210e-06	    1.86637e-06	    1.86054e-06
    7.69959e-01	    1.67245e+00	    2.39732e-06	    2.42025e-06	    1.40999e-06	    1.44184e-06	    1.42463e-06	    2.94612e-06	    2.99601e-06	    3.06374e-05	    3.10115e-05	    1.83940e-06	    1.86325e-06	    1.85777e-06
    7.75750e-01	    1.67245e+00	    2.37536e-06	    2.39803e-06	    1.41822e-06	    1.44976e-06	    1.43292e-06	    2.90137e-06	    2.95057e-06	    3.03968e-05	    3.07669e-05	    1.83629e-06	    1.85972e-06	    1.85460e-06
    7.81573e-01	    1.67245e+00	    2.35311e-06	    2.37552e-06	    1.42615e-06	    1.45738e-06	    1.44091e-06	    2.85641e-06	    2.90491e-06	    3.01520e-05	    3.05182e-05	    1.83277e-06	    1.85579e-06	    1.85100e-06
    7.87429e-01	    1.67245e+00	    2.33056e-06	    2.35271e-06	    1.43379e-06	    1.46470e-06	    1.44860e-06	    2.81125e-06	    2.85905e-06	    2.99032e-05	    3.02654e-05	    1.82884e-06	    1.85146e-06	    1.84700e-06
    7.93319e-01	    1.67245e+00	    2.30773e-06	    2.32962e-06	    1.44111e-06	    1.47170e-06	    1.45597e-06	    2.76591e-06	    2.81301e-06	    2.96505e-05	    3.00086e-05	    1.82450e-06	    1.84671e-06	    1.84258e-06
    7.99243e-01	    1.67245e+00	    2.28463e-06	    2.30625e-06	    1.44812e-06	    1.47838e-06	    1.46302e-06	    2.72042e-06	    2.76681e-06	    2.93939e-05	    2.97479e-05	    1.81975e-06	    1.84156e-06	    1.83774e-06
    8.05201e-01	    1.67245e+00	    2.26125e-06	    2.28261e-06	    1.45481e-06	    1.48474e-06	    1.46975e-06	    2.67479e-06	    2.72046e-06	    2.91335e-05	    2.94834e-05	    1.81459e-06	    1.83600e-06	    1.83249e-06
    8.11194e-01	    1.67245e+00	    2.23762e-06	    2.25870e-06	    1.46117e-06	    1.49077e-06	    1.47614e-06	    2.62904e-06	    2.67400e-06	    2.88693e-05	    2.92151e-05	    1.80901e-06	    1.83003e-06	    1.82683e-06
    8.17222e-01	    1.67245e+00	    2.21373e-06	    2.23454e-06	    1.46719e-06	    1.49645e-06	    1.48220e-06	    2.58318e-06	    2.62743e-06	    2.86016e-05	    2.89432e-05	    1.80303e-06	    1.82365e-06	    1.82075e-06
    8.23287e-01	    1.67245e+00	    2.18960e-06	    2.21014e-06	    1.47287e-06	    1.50179e-06	    1.48790e-06	    2.53725e-06	    2.58078e-06	    2.83302e-05	    2.86676e-05	    1.79664e-06	    1.81687e-06	    1.81426e-06
    8.29387e-01	    1.67245e+00	    2.16523e-06	    2.18549e-06	    1.47820e-06	    1.50678e-06	    1.49326e-06	    2.49125e-06	    2.53407e-06	    2.80554e-05	    2.83886e-05	    1.78984e-06	    1.80968e-06	    1.80735e-06
    8.35524e-01	    1.67245e+00	    2.14063e-06	    2.16062e-06	    1.48317e-06	    1.51140e-06	    1.49825e-06	    2.44521e-06	    2.48731e-06	    2.77772e-05	    2.81061e-05	    1.78263e-06	    1.80208e-06	    1.80003e-06
    8.41699e-01	    1.67245e+00	    2.11581e-06	    2.13552e-06	    1.48778e-06	    1.51566e-06	    1.50287e-06	    2.39915e-06	    2.44053e-06	    2.74957e-05	    2.78203e-05	    1.77501e-06	    1.79408e-06	    1.79230e-06
    8.47911e-01	    1.67245e+00	    2.09078e-06	    2.11021e-06	    1.49202e-06	    1.51955e-06	    1.50712e-06	    2.35309e-06	    2.39374e-06	    2.72109e-05	    2.75312e-05	    1.76699e-06	    1.78568e-06	    1.78416e-06
    8.54162e-01	    1.67245e+00	    2.06555e-06	    2.08470e-06	    1.49589e-06	    1.52307e-06	    1.51099e-06	    2.30704e-06	    2.34697e-06	    2.69230e-05	    2.72390e-05	    1.75857e-06	    1.77688e-06	    1.77562e-06
    8.60452e-01	    1.67245e+00	    2.04012e-06	    2.05899e-06	    1.49937e-06	    1.52619e-06	    1.51448e-06	    2.26103e-06	    2.30024e-06	    2.66321e-05	    2.69437e-05	    1.74974e-06	    1.76768e-06	    1.76666e-06
    8.66781e-01	    1.67245e+00	    2.01451e-06	    2.03310e-06	    1.50247e-06	    1.52893e-06	    1.51757e-06	    2.21507e-06	    2.25356e-06	    2.63383e-05	    2.66454e-05	    1.74051e-06	    1.75808e-06	    1.75731e-06
    8.73149e-01	    1.67245e+00	    1.98873e-06	    2.00703e-06	    1.50518e-06	    1.53128e-06	    1.52027e-06	    2.16919e-06	    2.20696e-06	    2.60415e-05	    2.63443e-05	    1.73089e-06	    1.74809e-06	    1.74755e-06
    8.79559e-01	    1.67245e+00	    1.96277e-06	    1.98079e-06	    1.50748e-06	    1.53322e-06	    1.52257e-06	    2.12341e-06	    2.16046e-06	    2.57421e-05	    2.60404e-05	    1.72087e-06	    1.73771e-06	    1.73740e-06
    8.86009e-01	    1.67245e+00	    1.93666e-06	    1.95439e-06	    1.50939e-06	    1.53476e-06	    1.52445e-06	    2.07774e-06	    2.11407e-06	    2.54399e-05	    2.57338e-05	    1.71046e-06	    1.72694e-06	    1.72684e-06
    8.92501e-01	    1.67245e+00	    1.91040e-06	    1.92785e-06	    1.51088e-06	    1.53589e-06	    1.52593e-06	    2.03220e-06	    2.06781e-06	    2.51353e-05	    2.54247e-05	    1.69966e-06	    1.71578e-06	    1.71590e-06
    8.99035e-01	    1.67245e+00	    1.88400e-06	    1.90116e-06	    1.51196e-06	    1.53660e-06	    1.52698e-06	    1.98682e-06	    2.02172e-06	    2.48281e-05	    2.51131e-05	    1.68848e-06	    1.70424e-06	    1.70457e-06
    9.05611e-01	    1.67245e+00	    1.85748e-06	    1.87435e-06	    1.51262e-06	    1.53690e-06	    1.52762e-06	    1.94161e-06	    1.97579e-06	    2.45187e-05	    2.47992e-05	    1.67691e-06	    1.69233e-06	    1.69285e-06
