# mc-number	             name	     mass	    width	deg	Qb	Qs	Qc	Qbot	isospin	charge	decays	   Nyield
#      3122	           Lambda	  1.11568	0.00000e+00	2	1	 -1	0	0	0	  0	  1	1.91251e-05
# 1:pbar [GeV]	2:m [GeV]	3:Feq 1	4:Feq 2	5:Fshear 1	6:Fshear 2	7:Fshear 3	8:Fbulk 1	9:Fbulk 2	10:Ftemp 1	11:Ftemp 2	12:Fvel 1	13:Fvel 2	14:Fvel 3
    3.71007e-01	    1.11568e+00	    4.35427e-04	    4.97456e-04	    6.91668e-05	    1.28398e-04	    7.98755e-05	    4.83170e-04	    5.92242e-04	    4.34163e-03	    5.05065e-03	    1.72870e-04	    2.58380e-04	    1.98650e-04
    3.75137e-01	    1.11568e+00	    4.36039e-04	    4.98058e-04	    7.08029e-05	    1.30091e-04	    8.17498e-05	    4.82145e-04	    5.90989e-04	    4.35142e-03	    5.06084e-03	    1.75028e-04	    2.59677e-04	    2.01090e-04
    3.79278e-01	    1.11568e+00	    4.36559e-04	    4.98553e-04	    7.24487e-05	    1.31780e-04	    8.36346e-05	    4.80993e-04	    5.89582e-04	    4.36034e-03	    5.07000e-03	    1.77157e-04	    2.60944e-04	    2.03497e-04
    3.83430e-01	    1.11568e+00	    4.36986e-04	    4.98942e-04	    7.41037e-05	    1.33466e-04	    8.55290e-05	    4.79716e-04	    5.88022e-04	    4.36839e-03	    5.07813e-03	    1.79259e-04	    2.62180e-04	    2.05870e-04
    3.87594e-01	    1.11568e+00	    4.37322e-04	    4.99224e-04	    7.57671e-05	    1.35147e-04	    8.74322e-05	    4.78315e-04	    5.86311e-04	    4.37558e-03	    5.08524e-03	    1.81331e-04	    2.63386e-04	    2.08209e-04
    3.91770e-01	    1.11568e+00	    4.37566e-04	    4.99401e-04	    7.74382e-05	    1.36823e-04	    8.93434e-05	    4.76792e-04	    5.84451e-04	    4.38191e-03	    5.09133e-03	    1.83373e-04	    2.64559e-04	    2.10510e-04
    3.95957e-01	    1.11568e+00	    4.37718e-04	    4.99472e-04	    7.91162e-05	    1.38494e-04	    9.12616e-05	    4.75147e-04	    5.82442e-04	    4.38738e-03	    5.09641e-03	    1.85383e-04	    2.65700e-04	    2.12775e-04
    4.00157e-01	    1.11568e+00	    4.37780e-04	    4.99439e-04	    8.08005e-05	    1.40157e-04	    9.31861e-05	    4.73383e-04	    5.80288e-04	    4.39198e-03	    5.10046e-03	    1.87361e-04	    2.66807e-04	    2.15001e-04
    4.04368e-01	    1.11568e+00	    4.37751e-04	    4.99300e-04	    8.24902e-05	    1.41813e-04	    9.51159e-05	    4.71501e-04	    5.77990e-04	    4.39572e-03	    5.10350e-03	    1.89306e-04	    2.67880e-04	    2.17187e-04
    4.08593e-01	    1.11568e+00	    4.37631e-04	    4.99058e-04	    8.41846e-05	    1.43462e-04	    9.70500e-05	    4.69501e-04	    5.75549e-04	    4.39860e-03	    5.10553e-03	    1.91216e-04	    2.68917e-04	    2.19333e-04
    4.12829e-01	    1.11568e+00	    4.37422e-04	    4.98713e-04	    8.58828e-05	    1.45101e-04	    9.89876e-05	    4.67386e-04	    5.72967e-04	    4.40063e-03	    5.10655e-03	    1.93091e-04	    2.69919e-04	    2.21436e-04
    4.17079e-01	    1.11568e+00	    4.37124e-04	    4.98264e-04	    8.75841e-05	    1.46732e-04	    1.00928e-04	    4.65158e-04	    5.70247e-04	    4.40180e-03	    5.10656e-03	    1.94930e-04	    2.70883e-04	    2.23497e-04
    4.21341e-01	    1.11568e+00	    4.36736e-04	    4.97714e-04	    8.92876e-05	    1.48352e-04	    1.02869e-04	    4.62817e-04	    5.67391e-04	    4.40212e-03	    5.10558e-03	    1.96731e-04	    2.71810e-04	    2.25513e-04
    4.25616e-01	    1.11568e+00	    4.36261e-04	    4.97062e-04	    9.09926e-05	    1.49961e-04	    1.04812e-04	    4.60366e-04	    5.64399e-04	    4.40159e-03	    5.10359e-03	    1.98495e-04	    2.72698e-04	    2.27485e-04
    4.29905e-01	    1.11568e+00	    4.35697e-04	    4.96308e-04	    9.26982e-05	    1.51559e-04	    1.06754e-04	    4.57806e-04	    5.61276e-04	    4.40021e-03	    5.10061e-03	    2.00219e-04	    2.73548e-04	    2.29410e-04
    4.34206e-01	    1.11568e+00	    4.35046e-04	    4.95455e-04	    9.44035e-05	    1.53144e-04	    1.08694e-04	    4.55139e-04	    5.58022e-04	    4.39799e-03	    5.09665e-03	    2.01904e-04	    2.74358e-04	    2.31288e-04
    4.38522e-01	    1.11568e+00	    4.34308e-04	    4.94503e-04	    9.61077e-05	    1.54716e-04	    1.10632e-04	    4.52367e-04	    5.54641e-04	    4.39494e-03	    5.09170e-03	    2.03548e-04	    2.75127e-04	    2.33119e-04
    4.42851e-01	    1.11568e+00	    4.33485e-04	    4.93451e-04	    9.78099e-05	    1.56274e-04	    1.12567e-04	    4.49492e-04	    5.51134e-04	    4.39104e-03	    5.08577e-03	    2.05150e-04	    2.75855e-04	    2.34900e-04
    4.47194e-01	    1.11568e+00	    4.32576e-04	    4.92302e-04	    9.95093e-05	    1.57818e-04	    1.14497e-04	    4.46515e-04	    5.47503e-04	    4.38632e-03	    5.07887e-03	    2.06710e-04	    2.76541e-04	    2.36631e-04
    4.51551e-01	    1.11568e+00	    4.31582e-04	    4.91056e-04	    1.01205e-04	    1.59346e-04	    1.16422e-04	    4.43439e-04	    5.43752e-04	    4.38077e-03	    5.07100e-03	    2.08226e-04	    2.77185e-04	    2.38312e-04
    4.55923e-01	    1.11568e+00	    4.30504e-04	    4.89714e-04	    1.02896e-04	    1.60857e-04	    1.18341e-04	    4.40266e-04	    5.39882e-04	    4.37440e-03	    5.06217e-03	    2.09699e-04	    2.77785e-04	    2.39940e-04
    4.60309e-01	    1.11568e+00	    4.29343e-04	    4.88276e-04	    1.04581e-04	    1.62352e-04	    1.20252e-04	    4.36997e-04	    5.35896e-04	    4.36721e-03	    5.05239e-03	    2.11126e-04	    2.78342e-04	    2.41517e-04
    4.64709e-01	    1.11568e+00	    4.28100e-04	    4.86745e-04	    1.06261e-04	    1.63829e-04	    1.22154e-04	    4.33635e-04	    5.31797e-04	    4.35920e-03	    5.04166e-03	    2.12509e-04	    2.78855e-04	    2.43039e-04
    4.69125e-01	    1.11568e+00	    4.26774e-04	    4.85120e-04	    1.07932e-04	    1.65288e-04	    1.24047e-04	    4.30181e-04	    5.27587e-04	    4.35039e-03	    5.02998e-03	    2.13844e-04	    2.79323e-04	    2.44508e-04
    4.73555e-01	    1.11568e+00	    4.25368e-04	    4.83403e-04	    1.09596e-04	    1.66727e-04	    1.25929e-04	    4.26638e-04	    5.23268e-04	    4.34078e-03	    5.01738e-03	    2.15133e-04	    2.79745e-04	    2.45921e-04
    4.78001e-01	    1.11568e+00	    4.23882e-04	    4.81594e-04	    1.11250e-04	    1.68146e-04	    1.27800e-04	    4.23009e-04	    5.18844e-04	    4.33038e-03	    5.00385e-03	    2.16375e-04	    2.80122e-04	    2.47279e-04
    4.82462e-01	    1.11568e+00	    4.22317e-04	    4.79696e-04	    1.12895e-04	    1.69544e-04	    1.29657e-04	    4.19294e-04	    5.14317e-04	    4.31918e-03	    4.98940e-03	    2.17568e-04	    2.80452e-04	    2.48581e-04
    4.86939e-01	    1.11568e+00	    4.20673e-04	    4.77708e-04	    1.14528e-04	    1.70920e-04	    1.31501e-04	    4.15497e-04	    5.09690e-04	    4.30720e-03	    4.97404e-03	    2.18712e-04	    2.80735e-04	    2.49825e-04
    4.91432e-01	    1.11568e+00	    4.18952e-04	    4.75632e-04	    1.16149e-04	    1.72274e-04	    1.33330e-04	    4.11619e-04	    5.04965e-04	    4.29444e-03	    4.95778e-03	    2.19806e-04	    2.80971e-04	    2.51011e-04
    4.95941e-01	    1.11568e+00	    4.17154e-04	    4.73470e-04	    1.17758e-04	    1.73605e-04	    1.35143e-04	    4.07663e-04	    5.00146e-04	    4.28092e-03	    4.94063e-03	    2.20850e-04	    2.81159e-04	    2.52139e-04
    5.00466e-01	    1.11568e+00	    4.15281e-04	    4.71222e-04	    1.19352e-04	    1.74911e-04	    1.36939e-04	    4.03632e-04	    4.95235e-04	    4.26663e-03	    4.92260e-03	    2.21843e-04	    2.81299e-04	    2.53207e-04
    5.05007e-01	    1.11568e+00	    4.13334e-04	    4.68890e-04	    1.20932e-04	    1.76193e-04	    1.38716e-04	    3.99527e-04	    4.90235e-04	    4.25158e-03	    4.90369e-03	    2.22786e-04	    2.81390e-04	    2.54216e-04
    5.09565e-01	    1.11568e+00	    4.11313e-04	    4.66474e-04	    1.22497e-04	    1.77449e-04	    1.40475e-04	    3.95351e-04	    4.85149e-04	    4.23579e-03	    4.88392e-03	    2.23676e-04	    2.81432e-04	    2.55165e-04
    5.14140e-01	    1.11568e+00	    4.09220e-04	    4.63977e-04	    1.24044e-04	    1.78679e-04	    1.42213e-04	    3.91107e-04	    4.79980e-04	    4.21926e-03	    4.86330e-03	    2.24514e-04	    2.81425e-04	    2.56052e-04
    5.18732e-01	    1.11568e+00	    4.07056e-04	    4.61399e-04	    1.25574e-04	    1.79881e-04	    1.43930e-04	    3.86796e-04	    4.74731e-04	    4.20199e-03	    4.84183e-03	    2.25299e-04	    2.81369e-04	    2.56879e-04
    5.23341e-01	    1.11568e+00	    4.04821e-04	    4.58742e-04	    1.27086e-04	    1.81056e-04	    1.45624e-04	    3.82422e-04	    4.69404e-04	    4.18400e-03	    4.81952e-03	    2.26031e-04	    2.81262e-04	    2.57643e-04
    5.27968e-01	    1.11568e+00	    4.02517e-04	    4.56006e-04	    1.28578e-04	    1.82202e-04	    1.47295e-04	    3.77986e-04	    4.64004e-04	    4.16530e-03	    4.79640e-03	    2.26709e-04	    2.81105e-04	    2.58346e-04
    5.32613e-01	    1.11568e+00	    4.00146e-04	    4.53195e-04	    1.30050e-04	    1.83318e-04	    1.48941e-04	    3.73491e-04	    4.58532e-04	    4.14589e-03	    4.77246e-03	    2.27333e-04	    2.80898e-04	    2.58986e-04
    5.37275e-01	    1.11568e+00	    3.97707e-04	    4.50308e-04	    1.31501e-04	    1.84404e-04	    1.50562e-04	    3.68940e-04	    4.52992e-04	    4.12578e-03	    4.74773e-03	    2.27903e-04	    2.80639e-04	    2.59563e-04
    5.41956e-01	    1.11568e+00	    3.95203e-04	    4.47347e-04	    1.32929e-04	    1.85460e-04	    1.52156e-04	    3.64335e-04	    4.47387e-04	    4.10498e-03	    4.72220e-03	    2.28418e-04	    2.80331e-04	    2.60076e-04
    5.46655e-01	    1.11568e+00	    3.92635e-04	    4.44315e-04	    1.34335e-04	    1.86484e-04	    1.53722e-04	    3.59679e-04	    4.41721e-04	    4.08350e-03	    4.69590e-03	    2.28877e-04	    2.79971e-04	    2.60526e-04
    5.51373e-01	    1.11568e+00	    3.90003e-04	    4.41211e-04	    1.35716e-04	    1.87475e-04	    1.55259e-04	    3.54974e-04	    4.35995e-04	    4.06136e-03	    4.66883e-03	    2.29282e-04	    2.79559e-04	    2.60912e-04
    5.56110e-01	    1.11568e+00	    3.87310e-04	    4.38038e-04	    1.37072e-04	    1.88433e-04	    1.56767e-04	    3.50223e-04	    4.30214e-04	    4.03855e-03	    4.64101e-03	    2.29631e-04	    2.79097e-04	    2.61233e-04
    5.60866e-01	    1.11568e+00	    3.84555e-04	    4.34797e-04	    1.38403e-04	    1.89358e-04	    1.58244e-04	    3.45428e-04	    4.24380e-04	    4.01510e-03	    4.61245e-03	    2.29924e-04	    2.78583e-04	    2.61491e-04
    5.65641e-01	    1.11568e+00	    3.81742e-04	    4.31491e-04	    1.39707e-04	    1.90248e-04	    1.59689e-04	    3.40592e-04	    4.18497e-04	    3.99101e-03	    4.58316e-03	    2.30161e-04	    2.78018e-04	    2.61684e-04
    5.70436e-01	    1.11568e+00	    3.78871e-04	    4.28119e-04	    1.40983e-04	    1.91103e-04	    1.61101e-04	    3.35717e-04	    4.12567e-04	    3.96628e-03	    4.55316e-03	    2.30342e-04	    2.77401e-04	    2.61812e-04
    5.75250e-01	    1.11568e+00	    3.75942e-04	    4.24684e-04	    1.42231e-04	    1.91922e-04	    1.62480e-04	    3.30807e-04	    4.06595e-04	    3.94094e-03	    4.52246e-03	    2.30466e-04	    2.76732e-04	    2.61875e-04
    5.80085e-01	    1.11568e+00	    3.72959e-04	    4.21188e-04	    1.43449e-04	    1.92704e-04	    1.63824e-04	    3.25863e-04	    4.00582e-04	    3.91499e-03	    4.49107e-03	    2.30534e-04	    2.76012e-04	    2.61874e-04
    5.84941e-01	    1.11568e+00	    3.69921e-04	    4.17632e-04	    1.44637e-04	    1.93449e-04	    1.65132e-04	    3.20889e-04	    3.94532e-04	    3.88845e-03	    4.45901e-03	    2.30545e-04	    2.75241e-04	    2.61807e-04
    5.89816e-01	    1.11568e+00	    3.66831e-04	    4.14018e-04	    1.45795e-04	    1.94157e-04	    1.66403e-04	    3.15886e-04	    3.88449e-04	    3.86132e-03	    4.42629e-03	    2.30500e-04	    2.74418e-04	    2.61676e-04
    5.94713e-01	    1.11568e+00	    3.63690e-04	    4.10347e-04	    1.46920e-04	    1.94826e-04	    1.67637e-04	    3.10857e-04	    3.82335e-04	    3.83362e-03	    4.39292e-03	    2.30398e-04	    2.73544e-04	    2.61480e-04
    5.99631e-01	    1.11568e+00	    3.60499e-04	    4.06621e-04	    1.48013e-04	    1.95456e-04	    1.68833e-04	    3.05806e-04	    3.76194e-04	    3.80536e-03	    4.35892e-03	    2.30240e-04	    2.72619e-04	    2.61219e-04
    6.04571e-01	    1.11568e+00	    3.57259e-04	    4.02842e-04	    1.49072e-04	    1.96047e-04	    1.69989e-04	    3.00734e-04	    3.70029e-04	    3.77655e-03	    4.32431e-03	    2.30025e-04	    2.71643e-04	    2.60894e-04
    6.09532e-01	    1.11568e+00	    3.53973e-04	    3.99011e-04	    1.50097e-04	    1.96597e-04	    1.71105e-04	    2.95645e-04	    3.63842e-04	    3.74720e-03	    4.28909e-03	    2.29753e-04	    2.70616e-04	    2.60504e-04
    6.14515e-01	    1.11568e+00	    3.50641e-04	    3.95130e-04	    1.51087e-04	    1.97107e-04	    1.72180e-04	    2.90540e-04	    3.57638e-04	    3.71733e-03	    4.25329e-03	    2.29426e-04	    2.69539e-04	    2.60049e-04
    6.19520e-01	    1.11568e+00	    3.47265e-04	    3.91202e-04	    1.52041e-04	    1.97575e-04	    1.73213e-04	    2.85423e-04	    3.51418e-04	    3.68694e-03	    4.21691e-03	    2.29042e-04	    2.68411e-04	    2.59531e-04
    6.24548e-01	    1.11568e+00	    3.43846e-04	    3.87227e-04	    1.52959e-04	    1.98002e-04	    1.74203e-04	    2.80295e-04	    3.45187e-04	    3.65605e-03	    4.17998e-03	    2.28601e-04	    2.67234e-04	    2.58948e-04
    6.29598e-01	    1.11568e+00	    3.40387e-04	    3.83207e-04	    1.53839e-04	    1.98386e-04	    1.75149e-04	    2.75160e-04	    3.38947e-04	    3.62468e-03	    4.14251e-03	    2.28105e-04	    2.66006e-04	    2.58303e-04
    6.34672e-01	    1.11568e+00	    3.36888e-04	    3.79145e-04	    1.54682e-04	    1.98728e-04	    1.76052e-04	    2.70020e-04	    3.32701e-04	    3.59283e-03	    4.10452e-03	    2.27554e-04	    2.64729e-04	    2.57593e-04
    6.39769e-01	    1.11568e+00	    3.33351e-04	    3.75041e-04	    1.55486e-04	    1.99026e-04	    1.76909e-04	    2.64877e-04	    3.26453e-04	    3.56052e-03	    4.06601e-03	    2.26947e-04	    2.63403e-04	    2.56821e-04
    6.44890e-01	    1.11568e+00	    3.29778e-04	    3.70899e-04	    1.56250e-04	    1.99281e-04	    1.77720e-04	    2.59734e-04	    3.20205e-04	    3.52776e-03	    4.02701e-03	    2.26285e-04	    2.62029e-04	    2.55987e-04
    6.50035e-01	    1.11568e+00	    3.26169e-04	    3.66719e-04	    1.56975e-04	    1.99492e-04	    1.78486e-04	    2.54594e-04	    3.13961e-04	    3.49457e-03	    3.98754e-03	    2.25568e-04	    2.60606e-04	    2.55090e-04
    6.55204e-01	    1.11568e+00	    3.22527e-04	    3.62503e-04	    1.57659e-04	    1.99658e-04	    1.79204e-04	    2.49459e-04	    3.07723e-04	    3.46096e-03	    3.94760e-03	    2.24796e-04	    2.59135e-04	    2.54132e-04
    6.60398e-01	    1.11568e+00	    3.18854e-04	    3.58253e-04	    1.58302e-04	    1.99779e-04	    1.79874e-04	    2.44331e-04	    3.01495e-04	    3.42694e-03	    3.90722e-03	    2.23971e-04	    2.57617e-04	    2.53112e-04
    6.65617e-01	    1.11568e+00	    3.15150e-04	    3.53971e-04	    1.58903e-04	    1.99855e-04	    1.80496e-04	    2.39213e-04	    2.95279e-04	    3.39252e-03	    3.86642e-03	    2.23092e-04	    2.56052e-04	    2.52032e-04
    6.70861e-01	    1.11568e+00	    3.11418e-04	    3.49659e-04	    1.59462e-04	    1.99886e-04	    1.81068e-04	    2.34107e-04	    2.89078e-04	    3.35773e-03	    3.82520e-03	    2.22160e-04	    2.54441e-04	    2.50892e-04
    6.76130e-01	    1.11568e+00	    3.07658e-04	    3.45319e-04	    1.59978e-04	    1.99871e-04	    1.81592e-04	    2.29015e-04	    2.82895e-04	    3.32257e-03	    3.78359e-03	    2.21175e-04	    2.52785e-04	    2.49693e-04
    6.81425e-01	    1.11568e+00	    3.03873e-04	    3.40952e-04	    1.60451e-04	    1.99810e-04	    1.82065e-04	    2.23941e-04	    2.76733e-04	    3.28706e-03	    3.74160e-03	    2.20138e-04	    2.51083e-04	    2.48435e-04
    6.86747e-01	    1.11568e+00	    3.00063e-04	    3.36561e-04	    1.60880e-04	    1.99702e-04	    1.82488e-04	    2.18886e-04	    2.70595e-04	    3.25121e-03	    3.69926e-03	    2.19049e-04	    2.49336e-04	    2.47118e-04
    6.92095e-01	    1.11568e+00	    2.96232e-04	    3.32146e-04	    1.61264e-04	    1.99548e-04	    1.82859e-04	    2.13852e-04	    2.64483e-04	    3.21504e-03	    3.65657e-03	    2.17909e-04	    2.47546e-04	    2.45745e-04
    6.97470e-01	    1.11568e+00	    2.92379e-04	    3.27711e-04	    1.61604e-04	    1.99347e-04	    1.83179e-04	    2.08842e-04	    2.58400e-04	    3.17856e-03	    3.61355e-03	    2.16719e-04	    2.45712e-04	    2.44315e-04
    7.02873e-01	    1.11568e+00	    2.88508e-04	    3.23256e-04	    1.61899e-04	    1.99099e-04	    1.83448e-04	    2.03858e-04	    2.52349e-04	    3.14179e-03	    3.57023e-03	    2.15479e-04	    2.43836e-04	    2.42829e-04
    7.08303e-01	    1.11568e+00	    2.84619e-04	    3.18784e-04	    1.62148e-04	    1.98804e-04	    1.83664e-04	    1.98903e-04	    2.46333e-04	    3.10473e-03	    3.52662e-03	    2.14189e-04	    2.41918e-04	    2.41288e-04
    7.13761e-01	    1.11568e+00	    2.80713e-04	    3.14296e-04	    1.62352e-04	    1.98462e-04	    1.83827e-04	    1.93977e-04	    2.40353e-04	    3.06742e-03	    3.48273e-03	    2.12852e-04	    2.39959e-04	    2.39692e-04
    7.19247e-01	    1.11568e+00	    2.76794e-04	    3.09795e-04	    1.62509e-04	    1.98072e-04	    1.83938e-04	    1.89084e-04	    2.34413e-04	    3.02985e-03	    3.43859e-03	    2.11466e-04	    2.37960e-04	    2.38044e-04
    7.24762e-01	    1.11568e+00	    2.72861e-04	    3.05282e-04	    1.62620e-04	    1.97635e-04	    1.83995e-04	    1.84226e-04	    2.28515e-04	    2.99205e-03	    3.39421e-03	    2.10033e-04	    2.35921e-04	    2.36343e-04
    7.30306e-01	    1.11568e+00	    2.68917e-04	    3.00758e-04	    1.62685e-04	    1.97151e-04	    1.83999e-04	    1.79404e-04	    2.22662e-04	    2.95403e-03	    3.34961e-03	    2.08554e-04	    2.33844e-04	    2.34591e-04
    7.35879e-01	    1.11568e+00	    2.64964e-04	    2.96227e-04	    1.62702e-04	    1.96620e-04	    1.83949e-04	    1.74620e-04	    2.16855e-04	    2.91580e-03	    3.30480e-03	    2.07030e-04	    2.31729e-04	    2.32788e-04
    7.41482e-01	    1.11568e+00	    2.61002e-04	    2.91689e-04	    1.62672e-04	    1.96041e-04	    1.83846e-04	    1.69877e-04	    2.11098e-04	    2.87739e-03	    3.25981e-03	    2.05460e-04	    2.29577e-04	    2.30936e-04
    7.47116e-01	    1.11568e+00	    2.57034e-04	    2.87146e-04	    1.62595e-04	    1.95414e-04	    1.83689e-04	    1.65176e-04	    2.05391e-04	    2.83880e-03	    3.21466e-03	    2.03847e-04	    2.27389e-04	    2.29035e-04
    7.52780e-01	    1.11568e+00	    2.53061e-04	    2.82600e-04	    1.62471e-04	    1.94741e-04	    1.83478e-04	    1.60520e-04	    1.99739e-04	    2.80005e-03	    3.16935e-03	    2.02192e-04	    2.25165e-04	    2.27087e-04
    7.58475e-01	    1.11568e+00	    2.49085e-04	    2.78054e-04	    1.62299e-04	    1.94020e-04	    1.83213e-04	    1.55910e-04	    1.94142e-04	    2.76115e-03	    3.12391e-03	    2.00494e-04	    2.22908e-04	    2.25092e-04
    7.64201e-01	    1.11568e+00	    2.45106e-04	    2.73508e-04	    1.62080e-04	    1.93253e-04	    1.82893e-04	    1.51347e-04	    1.88604e-04	    2.72213e-03	    3.07836e-03	    1.98755e-04	    2.20617e-04	    2.23053e-04
    7.69959e-01	    1.11568e+00	    2.41128e-04	    2.68964e-04	    1.61813e-04	    1.92439e-04	    1.82520e-04	    1.46834e-04	    1.83125e-04	    2.68299e-03	    3.03271e-03	    1.96976e-04	    2.18294e-04	    2.20969e-04
    7.75750e-01	    1.11568e+00	    2.37151e-04	    2.64425e-04	    1.61499e-04	    1.91578e-04	    1.82093e-04	    1.42372e-04	    1.77708e-04	    2.64375e-03	    2.98697e-03	    1.95157e-04	    2.15940e-04	    2.18842e-04
    7.81573e-01	    1.11568e+00	    2.33176e-04	    2.59892e-04	    1.61136e-04	    1.90671e-04	    1.81612e-04	    1.37963e-04	    1.72355e-04	    2.60442e-03	    2.94118e-03	    1.93301e-04	    2.13556e-04	    2.16674e-04
    7.87429e-01	    1.11568e+00	    2.29206e-04	    2.55366e-04	    1.60727e-04	    1.89718e-04	    1.81078e-04	    1.33608e-04	    1.67068e-04	    2.56503e-03	    2.89534e-03	    1.91408e-04	    2.11143e-04	    2.14465e-04
    7.93319e-01	    1.11568e+00	    2.25241e-04	    2.50850e-04	    1.60270e-04	    1.88719e-04	    1.80490e-04	    1.29309e-04	    1.61848e-04	    2.52558e-03	    2.84948e-03	    1.89478e-04	    2.08701e-04	    2.12217e-04
    7.99243e-01	    1.11568e+00	    2.21284e-04	    2.46344e-04	    1.59766e-04	    1.87675e-04	    1.79848e-04	    1.25067e-04	    1.56697e-04	    2.48609e-03	    2.80360e-03	    1.87513e-04	    2.06233e-04	    2.09932e-04
    8.05201e-01	    1.11568e+00	    2.17335e-04	    2.41852e-04	    1.59215e-04	    1.86586e-04	    1.79154e-04	    1.20883e-04	    1.51617e-04	    2.44658e-03	    2.75774e-03	    1.85515e-04	    2.03738e-04	    2.07609e-04
    8.11194e-01	    1.11568e+00	    2.13397e-04	    2.37373e-04	    1.58617e-04	    1.85453e-04	    1.78407e-04	    1.16760e-04	    1.46610e-04	    2.40706e-03	    2.71190e-03	    1.83484e-04	    2.01219e-04	    2.05251e-04
    8.17222e-01	    1.11568e+00	    2.09471e-04	    2.32911e-04	    1.57972e-04	    1.84275e-04	    1.77608e-04	    1.12698e-04	    1.41676e-04	    2.36754e-03	    2.66609e-03	    1.81421e-04	    1.98676e-04	    2.02859e-04
    8.23287e-01	    1.11568e+00	    2.05557e-04	    2.28466e-04	    1.57281e-04	    1.83054e-04	    1.76757e-04	    1.08699e-04	    1.36818e-04	    2.32805e-03	    2.62035e-03	    1.79328e-04	    1.96111e-04	    2.00435e-04
    8.29387e-01	    1.11568e+00	    2.01658e-04	    2.24041e-04	    1.56545e-04	    1.81789e-04	    1.75854e-04	    1.04763e-04	    1.32037e-04	    2.28858e-03	    2.57468e-03	    1.77205e-04	    1.93525e-04	    1.97979e-04
    8.35524e-01	    1.11568e+00	    1.97775e-04	    2.19636e-04	    1.55762e-04	    1.80482e-04	    1.74900e-04	    1.00892e-04	    1.27333e-04	    2.24917e-03	    2.52911e-03	    1.75054e-04	    1.90918e-04	    1.95493e-04
    8.41699e-01	    1.11568e+00	    1.93909e-04	    2.15253e-04	    1.54934e-04	    1.79134e-04	    1.73896e-04	    9.70863e-05	    1.22709e-04	    2.20982e-03	    2.48364e-03	    1.72876e-04	    1.88293e-04	    1.92978e-04
    8.47911e-01	    1.11568e+00	    1.90062e-04	    2.10894e-04	    1.54062e-04	    1.77743e-04	    1.72842e-04	    9.33476e-05	    1.18165e-04	    2.17055e-03	    2.43830e-03	    1.70673e-04	    1.85649e-04	    1.90437e-04
    8.54162e-01	    1.11568e+00	    1.86235e-04	    2.06561e-04	    1.53145e-04	    1.76312e-04	    1.71739e-04	    8.96766e-05	    1.13702e-04	    2.13137e-03	    2.39310e-03	    1.68445e-04	    1.82990e-04	    1.87870e-04
    8.60452e-01	    1.11568e+00	    1.82429e-04	    2.02254e-04	    1.52184e-04	    1.74841e-04	    1.70586e-04	    8.60741e-05	    1.09322e-04	    2.09230e-03	    2.34806e-03	    1.66194e-04	    1.80315e-04	    1.85278e-04
    8.66781e-01	    1.11568e+00	    1.78646e-04	    1.97975e-04	    1.51180e-04	    1.73330e-04	    1.69386e-04	    8.25409e-05	    1.05026e-04	    2.05335e-03	    2.30319e-03	    1.63920e-04	    1.77626e-04	    1.82664e-04
    8.73149e-01	    1.11568e+00	    1.74886e-04	    1.93726e-04	    1.50134e-04	    1.71781e-04	    1.68138e-04	    7.90778e-05	    1.00813e-04	    2.01453e-03	    2.25851e-03	    1.61627e-04	    1.74924e-04	    1.80029e-04
    8.79559e-01	    1.11568e+00	    1.71152e-04	    1.89508e-04	    1.49045e-04	    1.70194e-04	    1.66844e-04	    7.56853e-05	    9.66855e-05	    1.97586e-03	    2.21403e-03	    1.59313e-04	    1.72211e-04	    1.77374e-04
    8.86009e-01	    1.11568e+00	    1.67444e-04	    1.85322e-04	    1.47914e-04	    1.68570e-04	    1.65504e-04	    7.23641e-05	    9.26436e-05	    1.93735e-03	    2.16978e-03	    1.56982e-04	    1.69487e-04	    1.74700e-04
    8.92501e-01	    1.11568e+00	    1.63764e-04	    1.81170e-04	    1.46743e-04	    1.66910e-04	    1.64119e-04	    6.91148e-05	    8.86880e-05	    1.89902e-03	    2.12576e-03	    1.54634e-04	    1.66755e-04	    1.72010e-04
    8.99035e-01	    1.11568e+00	    1.60112e-04	    1.77052e-04	    1.45532e-04	    1.65214e-04	    1.62690e-04	    6.59378e-05	    8.48192e-05	    1.86088e-03	    2.08199e-03	    1.52270e-04	    1.64014e-04	    1.69304e-04
    9.05611e-01	    1.11568e+00	    1.56490e-04	    1.72971e-04	    1.44281e-04	    1.63484e-04	    1.61217e-04	    6.28334e-05	    8.10377e-05	    1.82293e-03	    2.03848e-03	    1.49892e-04	    1.61268e-04	    1.66584e-04
    9.12231e-01	    1.11568e+00	    1.52899e-04	    1.68927e-04	    1.42992e-04	    1.61720e-04	    1.59703e-04	    5.98022e-05	    7.73439e-05	    1.78520e-03	    1.99525e-03	    1.47501e-04	    1.58516e-04	    1.63852e-04
    9.18895e-01	    1.11568e+00	    1.49340e-04	    1.64922e-04	    1.41665e-04	    1.59924e-04	    1.58147e-04	    5.68443e-05	    7.37380e-05	    1.74770e-03	    1.95232e-03	    1.45099e-04	    1.55760e-04	    1.61110e-04
    9.25604e-01	    1.11568e+00	    1.45815e-04	    1.60956e-04	    1.40301e-04	    1.58095e-04	    1.56550e-04	    5.39600e-05	    7.02204e-05	    1.71044e-03	    1.90969e-03	    1.42686e-04	    1.53002e-04	    1.58357e-04
