# mc-number	             name	     mass	    width	deg	Qb	Qs	Qc	Qbot	isospin	charge	decays	   Nyield
#       321	               K+	  0.49400	0.00000e+00	1	0	  1	0	0	0.5	  1	  1	0.000115181
# 1:pbar [GeV]	2:m [GeV]	3:Feq 1	4:Feq 2	5:Fshear 1	6:Fshear 2	7:Fshear 3	8:Fbulk 1	9:Fbulk 2	10:Ftemp 1	11:Ftemp 2	12:Fvel 1	13:Fvel 2	14:Fvel 3
    3.95957e-01	    4.94000e-01	    7.44736e-03	    9.24659e-03	    1.48260e-03	    2.35406e-03	    1.81157e-03	    1.27671e-03	    2.87741e-03	    4.35566e-02	    6.00785e-02	    3.19783e-03	    4.44924e-03	    3.94999e-03
    4.00157e-01	    4.94000e-01	    7.37962e-03	    9.15599e-03	    1.49285e-03	    2.35606e-03	    1.82340e-03	    1.21921e-03	    2.79718e-03	    4.32378e-02	    5.95886e-02	    3.19642e-03	    4.42406e-03	    3.94625e-03
    4.04368e-01	    4.94000e-01	    7.31084e-03	    9.06419e-03	    1.50265e-03	    2.35751e-03	    1.83468e-03	    1.16232e-03	    2.71748e-03	    4.29132e-02	    5.90906e-02	    3.19410e-03	    4.39823e-03	    3.94136e-03
    4.08593e-01	    4.94000e-01	    7.24107e-03	    8.97125e-03	    1.51199e-03	    2.35841e-03	    1.84539e-03	    1.10610e-03	    2.63837e-03	    4.25831e-02	    5.85847e-02	    3.19088e-03	    4.37175e-03	    3.93535e-03
    4.12829e-01	    4.94000e-01	    7.17037e-03	    8.87724e-03	    1.52089e-03	    2.35876e-03	    1.85555e-03	    1.05055e-03	    2.55988e-03	    4.22476e-02	    5.80713e-02	    3.18677e-03	    4.34465e-03	    3.92823e-03
    4.17079e-01	    4.94000e-01	    7.09878e-03	    8.78223e-03	    1.52933e-03	    2.35857e-03	    1.86514e-03	    9.95703e-04	    2.48205e-03	    4.19070e-02	    5.75508e-02	    3.18179e-03	    4.31694e-03	    3.92003e-03
    4.21341e-01	    4.94000e-01	    7.02637e-03	    8.68628e-03	    1.53733e-03	    2.35786e-03	    1.87419e-03	    9.41590e-04	    2.40493e-03	    4.15615e-02	    5.70235e-02	    3.17595e-03	    4.28863e-03	    3.91076e-03
    4.25616e-01	    4.94000e-01	    6.95317e-03	    8.58945e-03	    1.54488e-03	    2.35662e-03	    1.88267e-03	    8.88231e-04	    2.32855e-03	    4.12114e-02	    5.64899e-02	    3.16927e-03	    4.25975e-03	    3.90045e-03
    4.29905e-01	    4.94000e-01	    6.87923e-03	    8.49182e-03	    1.55198e-03	    2.35486e-03	    1.89061e-03	    8.35648e-04	    2.25293e-03	    4.08569e-02	    5.59502e-02	    3.16177e-03	    4.23032e-03	    3.88911e-03
    4.34206e-01	    4.94000e-01	    6.80461e-03	    8.39343e-03	    1.55864e-03	    2.35260e-03	    1.89800e-03	    7.83861e-04	    2.17812e-03	    4.04981e-02	    5.54047e-02	    3.15345e-03	    4.20033e-03	    3.87677e-03
    4.38522e-01	    4.94000e-01	    6.72935e-03	    8.29437e-03	    1.56486e-03	    2.34983e-03	    1.90485e-03	    7.32889e-04	    2.10414e-03	    4.01354e-02	    5.48539e-02	    3.14434e-03	    4.16982e-03	    3.86345e-03
    4.42851e-01	    4.94000e-01	    6.65349e-03	    8.19467e-03	    1.57065e-03	    2.34657e-03	    1.91116e-03	    6.82749e-04	    2.03102e-03	    3.97688e-02	    5.42981e-02	    3.13445e-03	    4.13880e-03	    3.84916e-03
    4.47194e-01	    4.94000e-01	    6.57709e-03	    8.09441e-03	    1.57600e-03	    2.34282e-03	    1.91693e-03	    6.33459e-04	    1.95880e-03	    3.93987e-02	    5.37374e-02	    3.12379e-03	    4.10729e-03	    3.83394e-03
    4.51551e-01	    4.94000e-01	    6.50018e-03	    7.99365e-03	    1.58091e-03	    2.33859e-03	    1.92217e-03	    5.85034e-04	    1.88748e-03	    3.90251e-02	    5.31724e-02	    3.11239e-03	    4.07529e-03	    3.81779e-03
    4.55923e-01	    4.94000e-01	    6.42281e-03	    7.89243e-03	    1.58540e-03	    2.33388e-03	    1.92687e-03	    5.37486e-04	    1.81710e-03	    3.86484e-02	    5.26033e-02	    3.10025e-03	    4.04284e-03	    3.80075e-03
    4.60309e-01	    4.94000e-01	    6.34503e-03	    7.79081e-03	    1.58946e-03	    2.32872e-03	    1.93106e-03	    4.90830e-04	    1.74769e-03	    3.82687e-02	    5.20303e-02	    3.08740e-03	    4.00994e-03	    3.78282e-03
    4.64709e-01	    4.94000e-01	    6.26687e-03	    7.68885e-03	    1.59309e-03	    2.32309e-03	    1.93472e-03	    4.45075e-04	    1.67925e-03	    3.78861e-02	    5.14538e-02	    3.07384e-03	    3.97661e-03	    3.76404e-03
    4.69125e-01	    4.94000e-01	    6.18837e-03	    7.58659e-03	    1.59631e-03	    2.31702e-03	    1.93787e-03	    4.00233e-04	    1.61181e-03	    3.75009e-02	    5.08741e-02	    3.05960e-03	    3.94286e-03	    3.74443e-03
    4.73555e-01	    4.94000e-01	    6.10959e-03	    7.48410e-03	    1.59911e-03	    2.31050e-03	    1.94050e-03	    3.56313e-04	    1.54539e-03	    3.71132e-02	    5.02914e-02	    3.04470e-03	    3.90872e-03	    3.72399e-03
    4.78001e-01	    4.94000e-01	    6.03054e-03	    7.38142e-03	    1.60150e-03	    2.30355e-03	    1.94263e-03	    3.13322e-04	    1.48000e-03	    3.67232e-02	    4.97061e-02	    3.02914e-03	    3.87420e-03	    3.70277e-03
    4.82462e-01	    4.94000e-01	    5.95128e-03	    7.27861e-03	    1.60349e-03	    2.29617e-03	    1.94426e-03	    2.71268e-04	    1.41567e-03	    3.63310e-02	    4.91184e-02	    3.01294e-03	    3.83931e-03	    3.68077e-03
    4.86939e-01	    4.94000e-01	    5.87184e-03	    7.17570e-03	    1.60506e-03	    2.28838e-03	    1.94540e-03	    2.30157e-04	    1.35240e-03	    3.59369e-02	    4.85285e-02	    2.99612e-03	    3.80407e-03	    3.65801e-03
    4.91432e-01	    4.94000e-01	    5.79227e-03	    7.07275e-03	    1.60624e-03	    2.28017e-03	    1.94604e-03	    1.89994e-04	    1.29020e-03	    3.55410e-02	    4.79368e-02	    2.97870e-03	    3.76849e-03	    3.63453e-03
    4.95941e-01	    4.94000e-01	    5.71258e-03	    6.96980e-03	    1.60702e-03	    2.27156e-03	    1.94619e-03	    1.50784e-04	    1.22909e-03	    3.51435e-02	    4.73434e-02	    2.96068e-03	    3.73259e-03	    3.61034e-03
    5.00466e-01	    4.94000e-01	    5.63283e-03	    6.86690e-03	    1.60741e-03	    2.26255e-03	    1.94586e-03	    1.12528e-04	    1.16908e-03	    3.47445e-02	    4.67487e-02	    2.94209e-03	    3.69639e-03	    3.58545e-03
    5.05007e-01	    4.94000e-01	    5.55304e-03	    6.76409e-03	    1.60740e-03	    2.25316e-03	    1.94506e-03	    7.52305e-05	    1.11018e-03	    3.43441e-02	    4.61529e-02	    2.92295e-03	    3.65989e-03	    3.55990e-03
    5.09565e-01	    4.94000e-01	    5.47325e-03	    6.66141e-03	    1.60702e-03	    2.24338e-03	    1.94379e-03	    3.88919e-05	    1.05239e-03	    3.39425e-02	    4.55562e-02	    2.90326e-03	    3.62312e-03	    3.53369e-03
    5.14140e-01	    4.94000e-01	    5.39349e-03	    6.55891e-03	    1.60625e-03	    2.23323e-03	    1.94205e-03	    3.51314e-06	    9.95730e-04	    3.35399e-02	    4.49588e-02	    2.88305e-03	    3.58609e-03	    3.50686e-03
    5.18732e-01	    4.94000e-01	    5.31379e-03	    6.45662e-03	    1.60511e-03	    2.22272e-03	    1.93985e-03	   -3.09058e-05	    9.40197e-04	    3.31364e-02	    4.43610e-02	    2.86232e-03	    3.54881e-03	    3.47942e-03
    5.23341e-01	    4.94000e-01	    5.23419e-03	    6.35459e-03	    1.60360e-03	    2.21184e-03	    1.93720e-03	   -6.43660e-05	    8.85798e-04	    3.27321e-02	    4.37630e-02	    2.84110e-03	    3.51130e-03	    3.45139e-03
    5.27968e-01	    4.94000e-01	    5.15471e-03	    6.25285e-03	    1.60171e-03	    2.20062e-03	    1.93410e-03	   -9.68688e-05	    8.32538e-04	    3.23272e-02	    4.31650e-02	    2.81939e-03	    3.47357e-03	    3.42280e-03
    5.32613e-01	    4.94000e-01	    5.07539e-03	    6.15143e-03	    1.59947e-03	    2.18905e-03	    1.93055e-03	   -1.28417e-04	    7.80420e-04	    3.19218e-02	    4.25673e-02	    2.79722e-03	    3.43564e-03	    3.39365e-03
    5.37275e-01	    4.94000e-01	    4.99625e-03	    6.05038e-03	    1.59686e-03	    2.17714e-03	    1.92656e-03	   -1.59013e-04	    7.29447e-04	    3.15160e-02	    4.19700e-02	    2.77461e-03	    3.39752e-03	    3.36398e-03
    5.41956e-01	    4.94000e-01	    4.91733e-03	    5.94974e-03	    1.59390e-03	    2.16491e-03	    1.92214e-03	   -1.88660e-04	    6.79620e-04	    3.11099e-02	    4.13733e-02	    2.75155e-03	    3.35922e-03	    3.33380e-03
    5.46655e-01	    4.94000e-01	    4.83864e-03	    5.84952e-03	    1.59059e-03	    2.15235e-03	    1.91730e-03	   -2.17363e-04	    6.30941e-04	    3.07038e-02	    4.07775e-02	    2.72808e-03	    3.32076e-03	    3.30314e-03
    5.51373e-01	    4.94000e-01	    4.76023e-03	    5.74978e-03	    1.58694e-03	    2.13948e-03	    1.91203e-03	   -2.45128e-04	    5.83408e-04	    3.02977e-02	    4.01826e-02	    2.70420e-03	    3.28215e-03	    3.27200e-03
    5.56110e-01	    4.94000e-01	    4.68210e-03	    5.65053e-03	    1.58294e-03	    2.12630e-03	    1.90634e-03	   -2.71958e-04	    5.37022e-04	    2.98916e-02	    3.95890e-02	    2.67993e-03	    3.24341e-03	    3.24041e-03
    5.60866e-01	    4.94000e-01	    4.60429e-03	    5.55181e-03	    1.57860e-03	    2.11282e-03	    1.90025e-03	   -2.97860e-04	    4.91782e-04	    2.94859e-02	    3.89969e-02	    2.65529e-03	    3.20454e-03	    3.20840e-03
    5.65641e-01	    4.94000e-01	    4.52683e-03	    5.45365e-03	    1.57393e-03	    2.09904e-03	    1.89374e-03	   -3.22841e-04	    4.47683e-04	    2.90805e-02	    3.84062e-02	    2.63028e-03	    3.16556e-03	    3.17597e-03
    5.70436e-01	    4.94000e-01	    4.44973e-03	    5.35607e-03	    1.56893e-03	    2.08498e-03	    1.88684e-03	   -3.46908e-04	    4.04725e-04	    2.86755e-02	    3.78174e-02	    2.60493e-03	    3.12648e-03	    3.14315e-03
    5.75250e-01	    4.94000e-01	    4.37302e-03	    5.25911e-03	    1.56361e-03	    2.07064e-03	    1.87954e-03	   -3.70068e-04	    3.62903e-04	    2.82712e-02	    3.72304e-02	    2.57925e-03	    3.08732e-03	    3.10995e-03
    5.80085e-01	    4.94000e-01	    4.29672e-03	    5.16280e-03	    1.55796e-03	    2.05602e-03	    1.87186e-03	   -3.92329e-04	    3.22213e-04	    2.78675e-02	    3.66456e-02	    2.55325e-03	    3.04809e-03	    3.07640e-03
    5.84941e-01	    4.94000e-01	    4.22086e-03	    5.06715e-03	    1.55200e-03	    2.04113e-03	    1.86379e-03	   -4.13700e-04	    2.82650e-04	    2.74646e-02	    3.60630e-02	    2.52695e-03	    3.00880e-03	    3.04252e-03
    5.89816e-01	    4.94000e-01	    4.14545e-03	    4.97220e-03	    1.54573e-03	    2.02599e-03	    1.85534e-03	   -4.34189e-04	    2.44208e-04	    2.70626e-02	    3.54828e-02	    2.50035e-03	    2.96947e-03	    3.00832e-03
    5.94713e-01	    4.94000e-01	    4.07052e-03	    4.87796e-03	    1.53915e-03	    2.01059e-03	    1.84652e-03	   -4.53805e-04	    2.06882e-04	    2.66616e-02	    3.49052e-02	    2.47349e-03	    2.93009e-03	    2.97381e-03
    5.99631e-01	    4.94000e-01	    3.99608e-03	    4.78446e-03	    1.53227e-03	    1.99494e-03	    1.83733e-03	   -4.72558e-04	    1.70666e-04	    2.62618e-02	    3.43303e-02	    2.44636e-03	    2.89070e-03	    2.93903e-03
    6.04571e-01	    4.94000e-01	    3.92215e-03	    4.69173e-03	    1.52508e-03	    1.97906e-03	    1.82778e-03	   -4.90459e-04	    1.35550e-04	    2.58631e-02	    3.37583e-02	    2.41899e-03	    2.85129e-03	    2.90398e-03
    6.09532e-01	    4.94000e-01	    3.84876e-03	    4.59978e-03	    1.51761e-03	    1.96294e-03	    1.81788e-03	   -5.07517e-04	    1.01529e-04	    2.54657e-02	    3.31892e-02	    2.39138e-03	    2.81189e-03	    2.86869e-03
    6.14515e-01	    4.94000e-01	    3.77592e-03	    4.50863e-03	    1.50984e-03	    1.94659e-03	    1.80762e-03	   -5.23743e-04	    6.85941e-05	    2.50697e-02	    3.26233e-02	    2.36355e-03	    2.77250e-03	    2.83316e-03
    6.19520e-01	    4.94000e-01	    3.70365e-03	    4.41831e-03	    1.50179e-03	    1.93002e-03	    1.79703e-03	   -5.39148e-04	    3.67360e-05	    2.46752e-02	    3.20607e-02	    2.33552e-03	    2.73313e-03	    2.79743e-03
    6.24548e-01	    4.94000e-01	    3.63196e-03	    4.32883e-03	    1.49346e-03	    1.91323e-03	    1.78609e-03	   -5.53743e-04	    5.94593e-06	    2.42823e-02	    3.15015e-02	    2.30729e-03	    2.69380e-03	    2.76150e-03
    6.29598e-01	    4.94000e-01	    3.56087e-03	    4.24021e-03	    1.48485e-03	    1.89624e-03	    1.77483e-03	   -5.67540e-04	   -2.37859e-05	    2.38910e-02	    3.09458e-02	    2.27888e-03	    2.65451e-03	    2.72540e-03
    6.34672e-01	    4.94000e-01	    3.49039e-03	    4.15247e-03	    1.47597e-03	    1.87904e-03	    1.76323e-03	   -5.80550e-04	   -5.24694e-05	    2.35014e-02	    3.03938e-02	    2.25031e-03	    2.61528e-03	    2.68913e-03
    6.39769e-01	    4.94000e-01	    3.42055e-03	    4.06563e-03	    1.46682e-03	    1.86165e-03	    1.75132e-03	   -5.92786e-04	   -8.01152e-05	    2.31137e-02	    2.98455e-02	    2.22159e-03	    2.57612e-03	    2.65272e-03
    6.44890e-01	    4.94000e-01	    3.35135e-03	    3.97969e-03	    1.45741e-03	    1.84407e-03	    1.73910e-03	   -6.04259e-04	   -1.06734e-04	    2.27280e-02	    2.93011e-02	    2.19272e-03	    2.53703e-03	    2.61619e-03
    6.50035e-01	    4.94000e-01	    3.28280e-03	    3.89468e-03	    1.44774e-03	    1.82631e-03	    1.72656e-03	   -6.14983e-04	   -1.32338e-04	    2.23442e-02	    2.87607e-02	    2.16373e-03	    2.49804e-03	    2.57954e-03
    6.55204e-01	    4.94000e-01	    3.21493e-03	    3.81060e-03	    1.43782e-03	    1.80837e-03	    1.71373e-03	   -6.24970e-04	   -1.56937e-04	    2.19625e-02	    2.82244e-02	    2.13463e-03	    2.45914e-03	    2.54281e-03
    6.60398e-01	    4.94000e-01	    3.14774e-03	    3.72747e-03	    1.42764e-03	    1.79025e-03	    1.70060e-03	   -6.34232e-04	   -1.80545e-04	    2.15830e-02	    2.76924e-02	    2.10542e-03	    2.42035e-03	    2.50599e-03
    6.65617e-01	    4.94000e-01	    3.08124e-03	    3.64531e-03	    1.41723e-03	    1.77198e-03	    1.68718e-03	   -6.42783e-04	   -2.03174e-04	    2.12057e-02	    2.71646e-02	    2.07612e-03	    2.38169e-03	    2.46911e-03
    6.70861e-01	    4.94000e-01	    3.01545e-03	    3.56413e-03	    1.40657e-03	    1.75355e-03	    1.67348e-03	   -6.50636e-04	   -2.24836e-04	    2.08307e-02	    2.66413e-02	    2.04675e-03	    2.34315e-03	    2.43218e-03
    6.76130e-01	    4.94000e-01	    2.95037e-03	    3.48393e-03	    1.39569e-03	    1.73496e-03	    1.65950e-03	   -6.57805e-04	   -2.45544e-04	    2.04581e-02	    2.61225e-02	    2.01731e-03	    2.30476e-03	    2.39523e-03
    6.81425e-01	    4.94000e-01	    2.88602e-03	    3.40472e-03	    1.38457e-03	    1.71623e-03	    1.64526e-03	   -6.64302e-04	   -2.65313e-04	    2.00880e-02	    2.56082e-02	    1.98782e-03	    2.26651e-03	    2.35826e-03
    6.86747e-01	    4.94000e-01	    2.82241e-03	    3.32652e-03	    1.37323e-03	    1.69736e-03	    1.63075e-03	   -6.70142e-04	   -2.84155e-04	    1.97204e-02	    2.50987e-02	    1.95829e-03	    2.22842e-03	    2.32128e-03
    6.92095e-01	    4.94000e-01	    2.75954e-03	    3.24933e-03	    1.36166e-03	    1.67836e-03	    1.61598e-03	   -6.75338e-04	   -3.02084e-04	    1.93554e-02	    2.45939e-02	    1.92873e-03	    2.19050e-03	    2.28432e-03
    6.97470e-01	    4.94000e-01	    2.69742e-03	    3.17317e-03	    1.34989e-03	    1.65923e-03	    1.60097e-03	   -6.79904e-04	   -3.19116e-04	    1.89931e-02	    2.40940e-02	    1.89916e-03	    2.15276e-03	    2.24739e-03
    7.02873e-01	    4.94000e-01	    2.63607e-03	    3.09803e-03	    1.33790e-03	    1.63998e-03	    1.58571e-03	   -6.83854e-04	   -3.35263e-04	    1.86335e-02	    2.35990e-02	    1.86958e-03	    2.11520e-03	    2.21051e-03
    7.08303e-01	    4.94000e-01	    2.57548e-03	    3.02393e-03	    1.32572e-03	    1.62061e-03	    1.57022e-03	   -6.87202e-04	   -3.50542e-04	    1.82767e-02	    2.31090e-02	    1.84000e-03	    2.07784e-03	    2.17368e-03
    7.13761e-01	    4.94000e-01	    2.51567e-03	    2.95087e-03	    1.31333e-03	    1.60114e-03	    1.55451e-03	   -6.89963e-04	   -3.64967e-04	    1.79228e-02	    2.26240e-02	    1.81045e-03	    2.04068e-03	    2.13692e-03
    7.19247e-01	    4.94000e-01	    2.45664e-03	    2.87886e-03	    1.30075e-03	    1.58157e-03	    1.53857e-03	   -6.92149e-04	   -3.78553e-04	    1.75718e-02	    2.21442e-02	    1.78092e-03	    2.00374e-03	    2.10025e-03
    7.24762e-01	    4.94000e-01	    2.39839e-03	    2.80790e-03	    1.28798e-03	    1.56190e-03	    1.52241e-03	   -6.93777e-04	   -3.91315e-04	    1.72238e-02	    2.16697e-02	    1.75143e-03	    1.96702e-03	    2.06367e-03
    7.30306e-01	    4.94000e-01	    2.34094e-03	    2.73800e-03	    1.27503e-03	    1.54215e-03	    1.50605e-03	   -6.94859e-04	   -4.03270e-04	    1.68789e-02	    2.12004e-02	    1.72200e-03	    1.93052e-03	    2.02721e-03
    7.35879e-01	    4.94000e-01	    2.28429e-03	    2.66915e-03	    1.26191e-03	    1.52231e-03	    1.48950e-03	   -6.95410e-04	   -4.14432e-04	    1.65370e-02	    2.07364e-02	    1.69262e-03	    1.89427e-03	    1.99088e-03
    7.41482e-01	    4.94000e-01	    2.22844e-03	    2.60137e-03	    1.24861e-03	    1.50240e-03	    1.47275e-03	   -6.95444e-04	   -4.24819e-04	    1.61983e-02	    2.02778e-02	    1.66332e-03	    1.85826e-03	    1.95468e-03
    7.47116e-01	    4.94000e-01	    2.17339e-03	    2.53465e-03	    1.23515e-03	    1.48241e-03	    1.45582e-03	   -6.94976e-04	   -4.34446e-04	    1.58629e-02	    1.98246e-02	    1.63411e-03	    1.82250e-03	    1.91863e-03
    7.52780e-01	    4.94000e-01	    2.11915e-03	    2.46900e-03	    1.22152e-03	    1.46237e-03	    1.43871e-03	   -6.94021e-04	   -4.43329e-04	    1.55306e-02	    1.93770e-02	    1.60498e-03	    1.78701e-03	    1.88275e-03
    7.58475e-01	    4.94000e-01	    2.06573e-03	    2.40441e-03	    1.20775e-03	    1.44227e-03	    1.42143e-03	   -6.92591e-04	   -4.51485e-04	    1.52017e-02	    1.89348e-02	    1.57596e-03	    1.75178e-03	    1.84704e-03
    7.64201e-01	    4.94000e-01	    2.01312e-03	    2.34089e-03	    1.19383e-03	    1.42211e-03	    1.40399e-03	   -6.90703e-04	   -4.58929e-04	    1.48762e-02	    1.84983e-02	    1.54705e-03	    1.71683e-03	    1.81152e-03
    7.69959e-01	    4.94000e-01	    1.96133e-03	    2.27844e-03	    1.17976e-03	    1.40192e-03	    1.38640e-03	   -6.88369e-04	   -4.65680e-04	    1.45541e-02	    1.80674e-02	    1.51827e-03	    1.68216e-03	    1.77620e-03
    7.75750e-01	    4.94000e-01	    1.91035e-03	    2.21706e-03	    1.16556e-03	    1.38168e-03	    1.36867e-03	   -6.85605e-04	   -4.71753e-04	    1.42354e-02	    1.76421e-02	    1.48962e-03	    1.64779e-03	    1.74108e-03
    7.81573e-01	    4.94000e-01	    1.86020e-03	    2.15674e-03	    1.15123e-03	    1.36142e-03	    1.35080e-03	   -6.82425e-04	   -4.77166e-04	    1.39202e-02	    1.72225e-02	    1.46111e-03	    1.61371e-03	    1.70620e-03
    7.87429e-01	    4.94000e-01	    1.81087e-03	    2.09749e-03	    1.13678e-03	    1.34113e-03	    1.33280e-03	   -6.78842e-04	   -4.81935e-04	    1.36086e-02	    1.68086e-02	    1.43275e-03	    1.57993e-03	    1.67154e-03
    7.93319e-01	    4.94000e-01	    1.76236e-03	    2.03929e-03	    1.12221e-03	    1.32083e-03	    1.31468e-03	   -6.74871e-04	   -4.86077e-04	    1.33006e-02	    1.64005e-02	    1.40455e-03	    1.54647e-03	    1.63712e-03
    7.99243e-01	    4.94000e-01	    1.71467e-03	    1.98216e-03	    1.10753e-03	    1.30051e-03	    1.29645e-03	   -6.70526e-04	   -4.89609e-04	    1.29961e-02	    1.59982e-02	    1.37652e-03	    1.51332e-03	    1.60296e-03
    8.05201e-01	    4.94000e-01	    1.66780e-03	    1.92609e-03	    1.09274e-03	    1.28019e-03	    1.27811e-03	   -6.65821e-04	   -4.92548e-04	    1.26954e-02	    1.56017e-02	    1.34868e-03	    1.48049e-03	    1.56907e-03
    8.11194e-01	    4.94000e-01	    1.62175e-03	    1.87106e-03	    1.07786e-03	    1.25987e-03	    1.25968e-03	   -6.60770e-04	   -4.94911e-04	    1.23983e-02	    1.52110e-02	    1.32102e-03	    1.44799e-03	    1.53545e-03
    8.17222e-01	    4.94000e-01	    1.57652e-03	    1.81709e-03	    1.06289e-03	    1.23956e-03	    1.24116e-03	   -6.55387e-04	   -4.96716e-04	    1.21050e-02	    1.48261e-02	    1.29355e-03	    1.41583e-03	    1.50211e-03
    8.23287e-01	    4.94000e-01	    1.53211e-03	    1.76416e-03	    1.04783e-03	    1.21926e-03	    1.22256e-03	   -6.49686e-04	   -4.97979e-04	    1.18154e-02	    1.44471e-02	    1.26629e-03	    1.38401e-03	    1.46906e-03
    8.29387e-01	    4.94000e-01	    1.48851e-03	    1.71227e-03	    1.03269e-03	    1.19899e-03	    1.20390e-03	   -6.43679e-04	   -4.98717e-04	    1.15296e-02	    1.40739e-02	    1.23924e-03	    1.35253e-03	    1.43631e-03
    8.35524e-01	    4.94000e-01	    1.44573e-03	    1.66141e-03	    1.01748e-03	    1.17874e-03	    1.18517e-03	   -6.37382e-04	   -4.98947e-04	    1.12476e-02	    1.37067e-02	    1.21241e-03	    1.32140e-03	    1.40388e-03
    8.41699e-01	    4.94000e-01	    1.40376e-03	    1.61159e-03	    1.00221e-03	    1.15853e-03	    1.16639e-03	   -6.30807e-04	   -4.98687e-04	    1.09694e-02	    1.33453e-02	    1.18580e-03	    1.29063e-03	    1.37176e-03
    8.47911e-01	    4.94000e-01	    1.36259e-03	    1.56278e-03	    9.86880e-04	    1.13835e-03	    1.14756e-03	   -6.23968e-04	   -4.97953e-04	    1.06952e-02	    1.29898e-02	    1.15943e-03	    1.26022e-03	    1.33997e-03
    8.54162e-01	    4.94000e-01	    1.32223e-03	    1.51499e-03	    9.71497e-04	    1.11823e-03	    1.12869e-03	   -6.16877e-04	   -4.96762e-04	    1.04248e-02	    1.26403e-02	    1.13330e-03	    1.23017e-03	    1.30851e-03
    8.60452e-01	    4.94000e-01	    1.28267e-03	    1.46821e-03	    9.56069e-04	    1.09816e-03	    1.10980e-03	   -6.09549e-04	   -4.95131e-04	    1.01583e-02	    1.22966e-02	    1.10742e-03	    1.20049e-03	    1.27740e-03
    8.66781e-01	    4.94000e-01	    1.24391e-03	    1.42244e-03	    9.40603e-04	    1.07815e-03	    1.09089e-03	   -6.01996e-04	   -4.93076e-04	    9.89574e-03	    1.19588e-02	    1.08180e-03	    1.17118e-03	    1.24663e-03
    8.73149e-01	    4.94000e-01	    1.20594e-03	    1.37765e-03	    9.25107e-04	    1.05820e-03	    1.07197e-03	   -5.94230e-04	   -4.90615e-04	    9.63714e-03	    1.16268e-02	    1.05643e-03	    1.14226e-03	    1.21622e-03
    8.79559e-01	    4.94000e-01	    1.16876e-03	    1.33386e-03	    9.09586e-04	    1.03833e-03	    1.05305e-03	   -5.86265e-04	   -4.87763e-04	    9.38249e-03	    1.13008e-02	    1.03134e-03	    1.11371e-03	    1.18618e-03
    8.86009e-01	    4.94000e-01	    1.13236e-03	    1.29104e-03	    8.94047e-04	    1.01854e-03	    1.03413e-03	   -5.78113e-04	   -4.84538e-04	    9.13183e-03	    1.09806e-02	    1.00652e-03	    1.08555e-03	    1.15650e-03
    8.92501e-01	    4.94000e-01	    1.09674e-03	    1.24919e-03	    8.78498e-04	    9.98831e-04	    1.01522e-03	   -5.69786e-04	   -4.80955e-04	    8.88515e-03	    1.06663e-02	    9.81976e-04	    1.05777e-03	    1.12720e-03
    8.99035e-01	    4.94000e-01	    1.06189e-03	    1.20830e-03	    8.62946e-04	    9.79216e-04	    9.96342e-04	   -5.61296e-04	   -4.77031e-04	    8.64246e-03	    1.03578e-02	    9.57720e-04	    1.03039e-03	    1.09828e-03
    9.05611e-01	    4.94000e-01	    1.02780e-03	    1.16836e-03	    8.47396e-04	    9.59698e-04	    9.77492e-04	   -5.52656e-04	   -4.72782e-04	    8.40378e-03	    1.00551e-02	    9.33754e-04	    1.00340e-03	    1.06974e-03
    9.12231e-01	    4.94000e-01	    9.94482e-04	    1.12937e-03	    8.31856e-04	    9.40284e-04	    9.58681e-04	   -5.43878e-04	   -4.68223e-04	    8.16912e-03	    9.75819e-03	    9.10085e-04	    9.76810e-04	    1.04160e-03
    9.18895e-01	    4.94000e-01	    9.61915e-04	    1.09130e-03	    8.16333e-04	    9.20979e-04	    9.39918e-04	   -5.34972e-04	   -4.63370e-04	    7.93846e-03	    9.46708e-03	    8.86716e-04	    9.50617e-04	    1.01385e-03
    9.25604e-01	    4.94000e-01	    9.30095e-04	    1.05416e-03	    8.00833e-04	    9.01791e-04	    9.21211e-04	   -5.25951e-04	   -4.58239e-04	    7.71182e-03	    9.18172e-03	    8.63652e-04	    9.24826e-04	    9.86507e-04
    9.32358e-01	    4.94000e-01	    8.99016e-04	    1.01793e-03	    7.85364e-04	    8.82724e-04	    9.02568e-04	   -5.16826e-04	   -4.52844e-04	    7.48921e-03	    8.90209e-03	    8.40899e-04	    8.99439e-04	    9.59566e-04
    9.39157e-01	    4.94000e-01	    8.68671e-04	    9.82601e-04	    7.69931e-04	    8.63785e-04	    8.83997e-04	   -5.07607e-04	   -4.47202e-04	    7.27060e-03	    8.62814e-03	    8.18459e-04	    8.74457e-04	    9.33034e-04
    9.46003e-01	    4.94000e-01	    8.39052e-04	    9.48163e-04	    7.54542e-04	    8.44980e-04	    8.65506e-04	   -4.98307e-04	   -4.41327e-04	    7.05602e-03	    8.35986e-03	    7.96338e-04	    8.49883e-04	    9.06914e-04
    9.52896e-01	    4.94000e-01	    8.10153e-04	    9.14605e-04	    7.39204e-04	    8.26313e-04	    8.47102e-04	   -4.88934e-04	   -4.35234e-04	    6.84544e-03	    8.09721e-03	    7.74538e-04	    8.25717e-04	    8.81210e-04
    9.59837e-01	    4.94000e-01	    7.81965e-04	    8.81915e-04	    7.23922e-04	    8.07791e-04	    8.28794e-04	   -4.79501e-04	   -4.28937e-04	    6.63886e-03	    7.84016e-03	    7.53063e-04	    8.01962e-04	    8.55925e-04
