# mc-number	             name	     mass	    width	deg	Qb	Qs	Qc	Qbot	isospin	charge	decays	   Nyield
#      3312	             Ksi-	  1.32131	0.00000e+00	2	1	 -2	0	0	0.5	 -1	  1	3.14993e-06
# 1:pbar [GeV]	2:m [GeV]	3:Feq 1	4:Feq 2	5:Fshear 1	6:Fshear 2	7:Fshear 3	8:Fbulk 1	9:Fbulk 2	10:Ftemp 1	11:Ftemp 2	12:Fvel 1	13:Fvel 2	14:Fvel 3
    3.75137e-01	    1.32131e+00	    6.74532e-05	    7.02521e-05	    1.12332e-05	    1.44654e-05	    1.17656e-05	    9.09135e-05	    9.64228e-05	    7.22902e-04	    7.54237e-04	    2.74109e-05	    3.18687e-05	    2.86285e-05
    3.79278e-01	    1.32131e+00	    6.76211e-05	    7.04229e-05	    1.15094e-05	    1.47476e-05	    1.20542e-05	    9.08711e-05	    9.63742e-05	    7.25206e-04	    7.56598e-04	    2.77805e-05	    3.21980e-05	    2.90128e-05
    3.83430e-01	    1.32131e+00	    6.77760e-05	    7.05802e-05	    1.17880e-05	    1.50314e-05	    1.23452e-05	    9.08067e-05	    9.63023e-05	    7.27379e-04	    7.58821e-04	    2.81469e-05	    3.25239e-05	    2.93937e-05
    3.87594e-01	    1.32131e+00	    6.79177e-05	    7.07237e-05	    1.20688e-05	    1.53168e-05	    1.26384e-05	    9.07204e-05	    9.62072e-05	    7.29421e-04	    7.60907e-04	    2.85100e-05	    3.28464e-05	    2.97710e-05
    3.91770e-01	    1.32131e+00	    6.80465e-05	    7.08536e-05	    1.23517e-05	    1.56037e-05	    1.29338e-05	    9.06124e-05	    9.60889e-05	    7.31332e-04	    7.62854e-04	    2.88697e-05	    3.31652e-05	    3.01447e-05
    3.95957e-01	    1.32131e+00	    6.81621e-05	    7.09698e-05	    1.26366e-05	    1.58919e-05	    1.32313e-05	    9.04826e-05	    9.59476e-05	    7.33110e-04	    7.64664e-04	    2.92256e-05	    3.34803e-05	    3.05145e-05
    4.00157e-01	    1.32131e+00	    6.82647e-05	    7.10724e-05	    1.29234e-05	    1.61814e-05	    1.35308e-05	    9.03313e-05	    9.57835e-05	    7.34757e-04	    7.66335e-04	    2.95778e-05	    3.37915e-05	    3.08803e-05
    4.04368e-01	    1.32131e+00	    6.83543e-05	    7.11613e-05	    1.32121e-05	    1.64721e-05	    1.38321e-05	    9.01586e-05	    9.55966e-05	    7.36271e-04	    7.67867e-04	    2.99261e-05	    3.40986e-05	    3.12419e-05
    4.08593e-01	    1.32131e+00	    6.84307e-05	    7.12365e-05	    1.35025e-05	    1.67638e-05	    1.41352e-05	    8.99646e-05	    9.53872e-05	    7.37653e-04	    7.69260e-04	    3.02702e-05	    3.44015e-05	    3.15991e-05
    4.12829e-01	    1.32131e+00	    6.84942e-05	    7.12982e-05	    1.37945e-05	    1.70565e-05	    1.44399e-05	    8.97495e-05	    9.51555e-05	    7.38902e-04	    7.70515e-04	    3.06100e-05	    3.47000e-05	    3.19518e-05
    4.17079e-01	    1.32131e+00	    6.85446e-05	    7.13462e-05	    1.40879e-05	    1.73500e-05	    1.47460e-05	    8.95135e-05	    9.49015e-05	    7.40019e-04	    7.71631e-04	    3.09454e-05	    3.49940e-05	    3.22997e-05
    4.21341e-01	    1.32131e+00	    6.85820e-05	    7.13806e-05	    1.43828e-05	    1.76442e-05	    1.50536e-05	    8.92567e-05	    9.46255e-05	    7.41003e-04	    7.72608e-04	    3.12762e-05	    3.52833e-05	    3.26428e-05
    4.25616e-01	    1.32131e+00	    6.86064e-05	    7.14015e-05	    1.46789e-05	    1.79390e-05	    1.53625e-05	    8.89793e-05	    9.43277e-05	    7.41854e-04	    7.73446e-04	    3.16022e-05	    3.55677e-05	    3.29809e-05
    4.29905e-01	    1.32131e+00	    6.86179e-05	    7.14088e-05	    1.49761e-05	    1.82343e-05	    1.56724e-05	    8.86816e-05	    9.40083e-05	    7.42573e-04	    7.74145e-04	    3.19234e-05	    3.58472e-05	    3.33138e-05
    4.34206e-01	    1.32131e+00	    6.86164e-05	    7.14026e-05	    1.52743e-05	    1.85300e-05	    1.59834e-05	    8.83636e-05	    9.36675e-05	    7.43159e-04	    7.74705e-04	    3.22394e-05	    3.61216e-05	    3.36414e-05
    4.38522e-01	    1.32131e+00	    6.86021e-05	    7.13830e-05	    1.55735e-05	    1.88260e-05	    1.62952e-05	    8.80256e-05	    9.33055e-05	    7.43613e-04	    7.75127e-04	    3.25503e-05	    3.63907e-05	    3.39634e-05
    4.42851e-01	    1.32131e+00	    6.85749e-05	    7.13499e-05	    1.58734e-05	    1.91220e-05	    1.66078e-05	    8.76679e-05	    9.29226e-05	    7.43935e-04	    7.75410e-04	    3.28559e-05	    3.66545e-05	    3.42798e-05
    4.47194e-01	    1.32131e+00	    6.85349e-05	    7.13035e-05	    1.61739e-05	    1.94181e-05	    1.69210e-05	    8.72906e-05	    9.25189e-05	    7.44124e-04	    7.75554e-04	    3.31559e-05	    3.69126e-05	    3.45904e-05
    4.51551e-01	    1.32131e+00	    6.84821e-05	    7.12438e-05	    1.64749e-05	    1.97140e-05	    1.72346e-05	    8.68939e-05	    9.20947e-05	    7.44181e-04	    7.75561e-04	    3.34503e-05	    3.71651e-05	    3.48950e-05
    4.55923e-01	    1.32131e+00	    6.84166e-05	    7.11708e-05	    1.67763e-05	    2.00097e-05	    1.75486e-05	    8.64781e-05	    9.16504e-05	    7.44107e-04	    7.75430e-04	    3.37388e-05	    3.74118e-05	    3.51935e-05
    4.60309e-01	    1.32131e+00	    6.83384e-05	    7.10845e-05	    1.70779e-05	    2.03050e-05	    1.78628e-05	    8.60435e-05	    9.11860e-05	    7.43901e-04	    7.75161e-04	    3.40215e-05	    3.76525e-05	    3.54858e-05
    4.64709e-01	    1.32131e+00	    6.82477e-05	    7.09852e-05	    1.73796e-05	    2.05997e-05	    1.81770e-05	    8.55902e-05	    9.07020e-05	    7.43564e-04	    7.74755e-04	    3.42980e-05	    3.78872e-05	    3.57716e-05
    4.69125e-01	    1.32131e+00	    6.81444e-05	    7.08727e-05	    1.76813e-05	    2.08938e-05	    1.84911e-05	    8.51186e-05	    9.01986e-05	    7.43096e-04	    7.74212e-04	    3.45684e-05	    3.81156e-05	    3.60509e-05
    4.73555e-01	    1.32131e+00	    6.80286e-05	    7.07472e-05	    1.79828e-05	    2.11871e-05	    1.88049e-05	    8.46289e-05	    8.96760e-05	    7.42497e-04	    7.73533e-04	    3.48324e-05	    3.83377e-05	    3.63235e-05
    4.78001e-01	    1.32131e+00	    6.79004e-05	    7.06088e-05	    1.82840e-05	    2.14795e-05	    1.91183e-05	    8.41214e-05	    8.91346e-05	    7.41769e-04	    7.72718e-04	    3.50899e-05	    3.85532e-05	    3.65893e-05
    4.82462e-01	    1.32131e+00	    6.77598e-05	    7.04576e-05	    1.85847e-05	    2.17708e-05	    1.94312e-05	    8.35964e-05	    8.85746e-05	    7.40910e-04	    7.71767e-04	    3.53408e-05	    3.87622e-05	    3.68481e-05
    4.86939e-01	    1.32131e+00	    6.76070e-05	    7.02935e-05	    1.88847e-05	    2.20609e-05	    1.97433e-05	    8.30541e-05	    8.79964e-05	    7.39923e-04	    7.70681e-04	    3.55849e-05	    3.89645e-05	    3.70998e-05
    4.91432e-01	    1.32131e+00	    6.74420e-05	    7.01168e-05	    1.91840e-05	    2.23496e-05	    2.00546e-05	    8.24948e-05	    8.74003e-05	    7.38807e-04	    7.69461e-04	    3.58222e-05	    3.91599e-05	    3.73442e-05
    4.95941e-01	    1.32131e+00	    6.72649e-05	    6.99274e-05	    1.94824e-05	    2.26368e-05	    2.03649e-05	    8.19189e-05	    8.67866e-05	    7.37563e-04	    7.68108e-04	    3.60524e-05	    3.93484e-05	    3.75813e-05
    5.00466e-01	    1.32131e+00	    6.70758e-05	    6.97256e-05	    1.97798e-05	    2.29224e-05	    2.06740e-05	    8.13266e-05	    8.61556e-05	    7.36191e-04	    7.66621e-04	    3.62755e-05	    3.95297e-05	    3.78109e-05
    5.05007e-01	    1.32131e+00	    6.68747e-05	    6.95113e-05	    2.00759e-05	    2.32062e-05	    2.09817e-05	    8.07183e-05	    8.55077e-05	    7.34692e-04	    7.65002e-04	    3.64914e-05	    3.97039e-05	    3.80329e-05
    5.09565e-01	    1.32131e+00	    6.66619e-05	    6.92847e-05	    2.03706e-05	    2.34880e-05	    2.12879e-05	    8.00942e-05	    8.48431e-05	    7.33068e-04	    7.63251e-04	    3.66999e-05	    3.98708e-05	    3.82471e-05
    5.14140e-01	    1.32131e+00	    6.64373e-05	    6.90460e-05	    2.06638e-05	    2.37678e-05	    2.15925e-05	    7.94548e-05	    8.41624e-05	    7.31318e-04	    7.61369e-04	    3.69010e-05	    4.00303e-05	    3.84535e-05
    5.18732e-01	    1.32131e+00	    6.62011e-05	    6.87951e-05	    2.09553e-05	    2.40453e-05	    2.18952e-05	    7.88003e-05	    8.34657e-05	    7.29443e-04	    7.59357e-04	    3.70944e-05	    4.01822e-05	    3.86519e-05
    5.23341e-01	    1.32131e+00	    6.59533e-05	    6.85322e-05	    2.12450e-05	    2.43204e-05	    2.21960e-05	    7.81311e-05	    8.27536e-05	    7.27444e-04	    7.57215e-04	    3.72801e-05	    4.03266e-05	    3.88422e-05
    5.27968e-01	    1.32131e+00	    6.56942e-05	    6.82575e-05	    2.15327e-05	    2.45930e-05	    2.24946e-05	    7.74475e-05	    8.20262e-05	    7.25322e-04	    7.54946e-04	    3.74581e-05	    4.04632e-05	    3.90243e-05
    5.32613e-01	    1.32131e+00	    6.54237e-05	    6.79711e-05	    2.18182e-05	    2.48629e-05	    2.27909e-05	    7.67499e-05	    8.12841e-05	    7.23077e-04	    7.52549e-04	    3.76281e-05	    4.05920e-05	    3.91982e-05
    5.37275e-01	    1.32131e+00	    6.51421e-05	    6.76730e-05	    2.21014e-05	    2.51300e-05	    2.30846e-05	    7.60386e-05	    8.05276e-05	    7.20711e-04	    7.50025e-04	    3.77901e-05	    4.07129e-05	    3.93636e-05
    5.41956e-01	    1.32131e+00	    6.48494e-05	    6.73635e-05	    2.23821e-05	    2.53940e-05	    2.33758e-05	    7.53140e-05	    7.97571e-05	    7.18225e-04	    7.47376e-04	    3.79440e-05	    4.08259e-05	    3.95205e-05
    5.46655e-01	    1.32131e+00	    6.45458e-05	    6.70426e-05	    2.26602e-05	    2.56549e-05	    2.36640e-05	    7.45765e-05	    7.89730e-05	    7.15619e-04	    7.44602e-04	    3.80897e-05	    4.09307e-05	    3.96689e-05
    5.51373e-01	    1.32131e+00	    6.42314e-05	    6.67105e-05	    2.29355e-05	    2.59125e-05	    2.39493e-05	    7.38264e-05	    7.81756e-05	    7.12895e-04	    7.41706e-04	    3.82272e-05	    4.10274e-05	    3.98085e-05
    5.56110e-01	    1.32131e+00	    6.39063e-05	    6.63673e-05	    2.32078e-05	    2.61667e-05	    2.42315e-05	    7.30641e-05	    7.73654e-05	    7.10054e-04	    7.38686e-04	    3.83562e-05	    4.11159e-05	    3.99394e-05
    5.60866e-01	    1.32131e+00	    6.35707e-05	    6.60132e-05	    2.34770e-05	    2.64172e-05	    2.45103e-05	    7.22900e-05	    7.65428e-05	    7.07096e-04	    7.35546e-04	    3.84768e-05	    4.11960e-05	    4.00614e-05
    5.65641e-01	    1.32131e+00	    6.32247e-05	    6.56483e-05	    2.37430e-05	    2.66640e-05	    2.47856e-05	    7.15045e-05	    7.57082e-05	    7.04022e-04	    7.32286e-04	    3.85889e-05	    4.12677e-05	    4.01745e-05
    5.70436e-01	    1.32131e+00	    6.28685e-05	    6.52728e-05	    2.40054e-05	    2.69068e-05	    2.50572e-05	    7.07079e-05	    7.48620e-05	    7.00835e-04	    7.28907e-04	    3.86923e-05	    4.13310e-05	    4.02785e-05
    5.75250e-01	    1.32131e+00	    6.25021e-05	    6.48868e-05	    2.42643e-05	    2.71456e-05	    2.53250e-05	    6.99007e-05	    7.40047e-05	    6.97535e-04	    7.25411e-04	    3.87871e-05	    4.13858e-05	    4.03735e-05
    5.80085e-01	    1.32131e+00	    6.21258e-05	    6.44905e-05	    2.45194e-05	    2.73802e-05	    2.55888e-05	    6.90833e-05	    7.31366e-05	    6.94123e-04	    7.21799e-04	    3.88731e-05	    4.14320e-05	    4.04593e-05
    5.84941e-01	    1.32131e+00	    6.17397e-05	    6.40840e-05	    2.47706e-05	    2.76103e-05	    2.58484e-05	    6.82561e-05	    7.22582e-05	    6.90601e-04	    7.18073e-04	    3.89503e-05	    4.14696e-05	    4.05359e-05
    5.89816e-01	    1.32131e+00	    6.13440e-05	    6.36676e-05	    2.50176e-05	    2.78360e-05	    2.61037e-05	    6.74195e-05	    7.13700e-05	    6.86970e-04	    7.14233e-04	    3.90187e-05	    4.14984e-05	    4.06032e-05
    5.94713e-01	    1.32131e+00	    6.09387e-05	    6.32414e-05	    2.52604e-05	    2.80569e-05	    2.63545e-05	    6.65738e-05	    7.04723e-05	    6.83231e-04	    7.10281e-04	    3.90781e-05	    4.15185e-05	    4.06612e-05
    5.99631e-01	    1.32131e+00	    6.05242e-05	    6.28055e-05	    2.54988e-05	    2.82731e-05	    2.66005e-05	    6.57196e-05	    6.95656e-05	    6.79386e-04	    7.06219e-04	    3.91285e-05	    4.15299e-05	    4.07098e-05
    6.04571e-01	    1.32131e+00	    6.01005e-05	    6.23602e-05	    2.57327e-05	    2.84842e-05	    2.68418e-05	    6.48572e-05	    6.86504e-05	    6.75435e-04	    7.02048e-04	    3.91699e-05	    4.15324e-05	    4.07490e-05
    6.09532e-01	    1.32131e+00	    5.96679e-05	    6.19056e-05	    2.59618e-05	    2.86903e-05	    2.70780e-05	    6.39870e-05	    6.77271e-05	    6.71382e-04	    6.97769e-04	    3.92023e-05	    4.15261e-05	    4.07787e-05
    6.14515e-01	    1.32131e+00	    5.92264e-05	    6.14419e-05	    2.61860e-05	    2.88910e-05	    2.73091e-05	    6.31096e-05	    6.67962e-05	    6.67226e-04	    6.93386e-04	    3.92255e-05	    4.15108e-05	    4.07989e-05
    6.19520e-01	    1.32131e+00	    5.87764e-05	    6.09693e-05	    2.64051e-05	    2.90863e-05	    2.75348e-05	    6.22252e-05	    6.58581e-05	    6.62971e-04	    6.88898e-04	    3.92396e-05	    4.14867e-05	    4.08096e-05
    6.24548e-01	    1.32131e+00	    5.83179e-05	    6.04880e-05	    2.66191e-05	    2.92761e-05	    2.77550e-05	    6.13343e-05	    6.49132e-05	    6.58616e-04	    6.84307e-04	    3.92445e-05	    4.14536e-05	    4.08106e-05
    6.29598e-01	    1.32131e+00	    5.78511e-05	    5.99982e-05	    2.68277e-05	    2.94601e-05	    2.79696e-05	    6.04375e-05	    6.39621e-05	    6.54164e-04	    6.79616e-04	    3.92403e-05	    4.14115e-05	    4.08021e-05
    6.34672e-01	    1.32131e+00	    5.73763e-05	    5.95000e-05	    2.70308e-05	    2.96383e-05	    2.81784e-05	    5.95350e-05	    6.30051e-05	    6.49617e-04	    6.74827e-04	    3.92268e-05	    4.13605e-05	    4.07840e-05
    6.39769e-01	    1.32131e+00	    5.68935e-05	    5.89938e-05	    2.72282e-05	    2.98105e-05	    2.83812e-05	    5.86273e-05	    6.20428e-05	    6.44975e-04	    6.69940e-04	    3.92041e-05	    4.13005e-05	    4.07562e-05
    6.44890e-01	    1.32131e+00	    5.64031e-05	    5.84796e-05	    2.74198e-05	    2.99765e-05	    2.85779e-05	    5.77149e-05	    6.10756e-05	    6.40242e-04	    6.64957e-04	    3.91721e-05	    4.12314e-05	    4.07189e-05
    6.50035e-01	    1.32131e+00	    5.59052e-05	    5.79577e-05	    2.76055e-05	    3.01363e-05	    2.87683e-05	    5.67983e-05	    6.01039e-05	    6.35418e-04	    6.59881e-04	    3.91309e-05	    4.11534e-05	    4.06718e-05
    6.55204e-01	    1.32131e+00	    5.54001e-05	    5.74283e-05	    2.77851e-05	    3.02897e-05	    2.89523e-05	    5.58777e-05	    5.91283e-05	    6.30505e-04	    6.54714e-04	    3.90805e-05	    4.10664e-05	    4.06152e-05
    6.60398e-01	    1.32131e+00	    5.48878e-05	    5.68916e-05	    2.79584e-05	    3.04365e-05	    2.91297e-05	    5.49537e-05	    5.81492e-05	    6.25505e-04	    6.49457e-04	    3.90208e-05	    4.09705e-05	    4.05489e-05
    6.65617e-01	    1.32131e+00	    5.43686e-05	    5.63478e-05	    2.81254e-05	    3.05767e-05	    2.93004e-05	    5.40268e-05	    5.71671e-05	    6.20421e-04	    6.44112e-04	    3.89518e-05	    4.08655e-05	    4.04730e-05
    6.70861e-01	    1.32131e+00	    5.38427e-05	    5.57972e-05	    2.82858e-05	    3.07101e-05	    2.94643e-05	    5.30973e-05	    5.61824e-05	    6.15253e-04	    6.38682e-04	    3.88737e-05	    4.07516e-05	    4.03875e-05
    6.76130e-01	    1.32131e+00	    5.33104e-05	    5.52399e-05	    2.84396e-05	    3.08366e-05	    2.96211e-05	    5.21657e-05	    5.51955e-05	    6.10004e-04	    6.33168e-04	    3.87863e-05	    4.06288e-05	    4.02924e-05
    6.81425e-01	    1.32131e+00	    5.27718e-05	    5.46762e-05	    2.85866e-05	    3.09561e-05	    2.97709e-05	    5.12324e-05	    5.42071e-05	    6.04676e-04	    6.27572e-04	    3.86897e-05	    4.04971e-05	    4.01877e-05
    6.86747e-01	    1.32131e+00	    5.22272e-05	    5.41064e-05	    2.87267e-05	    3.10684e-05	    2.99134e-05	    5.02979e-05	    5.32174e-05	    5.99271e-04	    6.21897e-04	    3.85840e-05	    4.03566e-05	    4.00736e-05
    6.92095e-01	    1.32131e+00	    5.16767e-05	    5.35305e-05	    2.88598e-05	    3.11734e-05	    3.00485e-05	    4.93626e-05	    5.22270e-05	    5.93790e-04	    6.16144e-04	    3.84692e-05	    4.02072e-05	    3.99499e-05
    6.97470e-01	    1.32131e+00	    5.11206e-05	    5.29489e-05	    2.89857e-05	    3.12711e-05	    3.01760e-05	    4.84269e-05	    5.12363e-05	    5.88236e-04	    6.10316e-04	    3.83453e-05	    4.00490e-05	    3.98168e-05
    7.02873e-01	    1.32131e+00	    5.05592e-05	    5.23619e-05	    2.91043e-05	    3.13613e-05	    3.02960e-05	    4.74913e-05	    5.02459e-05	    5.82611e-04	    6.04415e-04	    3.82124e-05	    3.98821e-05	    3.96744e-05
    7.08303e-01	    1.32131e+00	    4.99925e-05	    5.17695e-05	    2.92155e-05	    3.14439e-05	    3.04081e-05	    4.65561e-05	    4.92560e-05	    5.76917e-04	    5.98443e-04	    3.80704e-05	    3.97065e-05	    3.95226e-05
    7.13761e-01	    1.32131e+00	    4.94209e-05	    5.11721e-05	    2.93192e-05	    3.15188e-05	    3.05125e-05	    4.56220e-05	    4.82673e-05	    5.71156e-04	    5.92402e-04	    3.79195e-05	    3.95223e-05	    3.93615e-05
    7.19247e-01	    1.32131e+00	    4.88446e-05	    5.05699e-05	    2.94153e-05	    3.15859e-05	    3.06088e-05	    4.46891e-05	    4.72802e-05	    5.65330e-04	    5.86295e-04	    3.77598e-05	    3.93296e-05	    3.91912e-05
    7.24762e-01	    1.32131e+00	    4.82638e-05	    4.99631e-05	    2.95036e-05	    3.16451e-05	    3.06970e-05	    4.37581e-05	    4.62950e-05	    5.59441e-04	    5.80123e-04	    3.75912e-05	    3.91283e-05	    3.90118e-05
    7.30306e-01	    1.32131e+00	    4.76787e-05	    4.93521e-05	    2.95841e-05	    3.16964e-05	    3.07771e-05	    4.28292e-05	    4.53122e-05	    5.53492e-04	    5.73890e-04	    3.74139e-05	    3.89187e-05	    3.88233e-05
    7.35879e-01	    1.32131e+00	    4.70896e-05	    4.87369e-05	    2.96567e-05	    3.17396e-05	    3.08489e-05	    4.19029e-05	    4.43324e-05	    5.47484e-04	    5.67598e-04	    3.72279e-05	    3.87007e-05	    3.86258e-05
    7.41482e-01	    1.32131e+00	    4.64967e-05	    4.81179e-05	    2.97213e-05	    3.17747e-05	    3.09122e-05	    4.09797e-05	    4.33558e-05	    5.41421e-04	    5.61248e-04	    3.70334e-05	    3.84744e-05	    3.84194e-05
    7.47116e-01	    1.32131e+00	    4.59002e-05	    4.74953e-05	    2.97778e-05	    3.18016e-05	    3.09672e-05	    4.00599e-05	    4.23830e-05	    5.35304e-04	    5.54844e-04	    3.68303e-05	    3.82400e-05	    3.82042e-05
    7.52780e-01	    1.32131e+00	    4.53003e-05	    4.68693e-05	    2.98261e-05	    3.18202e-05	    3.10135e-05	    3.91440e-05	    4.14144e-05	    5.29136e-04	    5.48388e-04	    3.66188e-05	    3.79976e-05	    3.79803e-05
    7.58475e-01	    1.32131e+00	    4.46974e-05	    4.62403e-05	    2.98662e-05	    3.18305e-05	    3.10513e-05	    3.82323e-05	    4.04503e-05	    5.22918e-04	    5.41881e-04	    3.63990e-05	    3.77471e-05	    3.77478e-05
    7.64201e-01	    1.32131e+00	    4.40916e-05	    4.56084e-05	    2.98979e-05	    3.18323e-05	    3.10803e-05	    3.73252e-05	    3.94913e-05	    5.16654e-04	    5.35327e-04	    3.61710e-05	    3.74888e-05	    3.75068e-05
    7.69959e-01	    1.32131e+00	    4.34832e-05	    4.49738e-05	    2.99212e-05	    3.18257e-05	    3.11006e-05	    3.64231e-05	    3.85376e-05	    5.10345e-04	    5.28729e-04	    3.59349e-05	    3.72227e-05	    3.72574e-05
    7.75750e-01	    1.32131e+00	    4.28724e-05	    4.43370e-05	    2.99361e-05	    3.18106e-05	    3.11120e-05	    3.55265e-05	    3.75898e-05	    5.03995e-04	    5.22088e-04	    3.56907e-05	    3.69490e-05	    3.69998e-05
    7.81573e-01	    1.32131e+00	    4.22595e-05	    4.36980e-05	    2.99424e-05	    3.17870e-05	    3.11146e-05	    3.46356e-05	    3.66483e-05	    4.97605e-04	    5.15407e-04	    3.54387e-05	    3.66678e-05	    3.67340e-05
    7.87429e-01	    1.32131e+00	    4.16446e-05	    4.30571e-05	    2.99402e-05	    3.17547e-05	    3.11082e-05	    3.37509e-05	    3.57133e-05	    4.91177e-04	    5.08688e-04	    3.51790e-05	    3.63792e-05	    3.64602e-05
    7.93319e-01	    1.32131e+00	    4.10281e-05	    4.24146e-05	    2.99293e-05	    3.17138e-05	    3.10928e-05	    3.28727e-05	    3.47853e-05	    4.84715e-04	    5.01935e-04	    3.49115e-05	    3.60833e-05	    3.61785e-05
    7.99243e-01	    1.32131e+00	    4.04101e-05	    4.17708e-05	    2.99098e-05	    3.16643e-05	    3.10684e-05	    3.20015e-05	    3.38648e-05	    4.78220e-04	    4.95150e-04	    3.46366e-05	    3.57802e-05	    3.58891e-05
    8.05201e-01	    1.32131e+00	    3.97909e-05	    4.11259e-05	    2.98816e-05	    3.16061e-05	    3.10350e-05	    3.11374e-05	    3.29519e-05	    4.71696e-04	    4.88334e-04	    3.43543e-05	    3.54702e-05	    3.55921e-05
    8.11194e-01	    1.32131e+00	    3.91708e-05	    4.04800e-05	    2.98447e-05	    3.15391e-05	    3.09924e-05	    3.02810e-05	    3.20472e-05	    4.65144e-04	    4.81492e-04	    3.40648e-05	    3.51533e-05	    3.52876e-05
    8.17222e-01	    1.32131e+00	    3.85500e-05	    3.98336e-05	    2.97990e-05	    3.14635e-05	    3.09408e-05	    2.94325e-05	    3.11509e-05	    4.58567e-04	    4.74625e-04	    3.37682e-05	    3.48297e-05	    3.49759e-05
    8.23287e-01	    1.32131e+00	    3.79287e-05	    3.91868e-05	    2.97445e-05	    3.13791e-05	    3.08801e-05	    2.85922e-05	    3.02635e-05	    4.51968e-04	    4.67736e-04	    3.34646e-05	    3.44995e-05	    3.46570e-05
    8.29387e-01	    1.32131e+00	    3.73071e-05	    3.85399e-05	    2.96813e-05	    3.12861e-05	    3.08102e-05	    2.77606e-05	    2.93852e-05	    4.45348e-04	    4.60828e-04	    3.31543e-05	    3.41630e-05	    3.43311e-05
    8.35524e-01	    1.32131e+00	    3.66856e-05	    3.78931e-05	    2.96093e-05	    3.11843e-05	    3.07312e-05	    2.69378e-05	    2.85164e-05	    4.38712e-04	    4.53902e-04	    3.28374e-05	    3.38202e-05	    3.39984e-05
    8.41699e-01	    1.32131e+00	    3.60643e-05	    3.72467e-05	    2.95285e-05	    3.10738e-05	    3.06431e-05	    2.61242e-05	    2.76574e-05	    4.32060e-04	    4.46963e-04	    3.25140e-05	    3.34713e-05	    3.36592e-05
    8.47911e-01	    1.32131e+00	    3.54435e-05	    3.66009e-05	    2.94390e-05	    3.09547e-05	    3.05459e-05	    2.53202e-05	    2.68086e-05	    4.25395e-04	    4.40013e-04	    3.21843e-05	    3.31165e-05	    3.33134e-05
    8.54162e-01	    1.32131e+00	    3.48233e-05	    3.59560e-05	    2.93407e-05	    3.08269e-05	    3.04396e-05	    2.45259e-05	    2.59701e-05	    4.18721e-04	    4.33053e-04	    3.18485e-05	    3.27560e-05	    3.29614e-05
    8.60452e-01	    1.32131e+00	    3.42042e-05	    3.53122e-05	    2.92336e-05	    3.06905e-05	    3.03243e-05	    2.37417e-05	    2.51424e-05	    4.12039e-04	    4.26087e-04	    3.15067e-05	    3.23900e-05	    3.26033e-05
    8.66781e-01	    1.32131e+00	    3.35862e-05	    3.46697e-05	    2.91179e-05	    3.05456e-05	    3.01999e-05	    2.29679e-05	    2.43257e-05	    4.05353e-04	    4.19117e-04	    3.11592e-05	    3.20186e-05	    3.22394e-05
    8.73149e-01	    1.32131e+00	    3.29696e-05	    3.40288e-05	    2.89935e-05	    3.03921e-05	    3.00665e-05	    2.22047e-05	    2.35202e-05	    3.98664e-04	    4.12147e-04	    3.08062e-05	    3.16419e-05	    3.18697e-05
    8.79559e-01	    1.32131e+00	    3.23546e-05	    3.33898e-05	    2.88605e-05	    3.02301e-05	    2.99243e-05	    2.14523e-05	    2.27263e-05	    3.91975e-04	    4.05178e-04	    3.04477e-05	    3.12603e-05	    3.14945e-05
    8.86009e-01	    1.32131e+00	    3.17415e-05	    3.27528e-05	    2.87189e-05	    3.00597e-05	    2.97731e-05	    2.07111e-05	    2.19442e-05	    3.85288e-04	    3.98213e-04	    3.00841e-05	    3.08739e-05	    3.11141e-05
    8.92501e-01	    1.32131e+00	    3.11305e-05	    3.21180e-05	    2.85687e-05	    2.98810e-05	    2.96131e-05	    1.99812e-05	    2.11740e-05	    3.78607e-04	    3.91255e-04	    2.97154e-05	    3.04829e-05	    3.07285e-05
    8.99035e-01	    1.32131e+00	    3.05218e-05	    3.14859e-05	    2.84102e-05	    2.96940e-05	    2.94444e-05	    1.92628e-05	    2.04162e-05	    3.71933e-04	    3.84306e-04	    2.93420e-05	    3.00875e-05	    3.03381e-05
    9.05611e-01	    1.32131e+00	    2.99156e-05	    3.08564e-05	    2.82432e-05	    2.94988e-05	    2.92670e-05	    1.85562e-05	    1.96708e-05	    3.65270e-04	    3.77369e-04	    2.89640e-05	    2.96879e-05	    2.99430e-05
    9.12231e-01	    1.32131e+00	    2.93122e-05	    3.02300e-05	    2.80680e-05	    2.92954e-05	    2.90811e-05	    1.78616e-05	    1.89381e-05	    3.58618e-04	    3.70446e-04	    2.85816e-05	    2.92843e-05	    2.95435e-05
    9.18895e-01	    1.32131e+00	    2.87117e-05	    2.96067e-05	    2.78845e-05	    2.90841e-05	    2.88866e-05	    1.71791e-05	    1.82183e-05	    3.51982e-04	    3.63541e-04	    2.81950e-05	    2.88769e-05	    2.91397e-05
    9.25604e-01	    1.32131e+00	    2.81145e-05	    2.89869e-05	    2.76929e-05	    2.88649e-05	    2.86837e-05	    1.65090e-05	    1.75115e-05	    3.45363e-04	    3.56655e-04	    2.78045e-05	    2.84659e-05	    2.87320e-05
    9.32358e-01	    1.32131e+00	    2.75206e-05	    2.83707e-05	    2.74932e-05	    2.86379e-05	    2.84726e-05	    1.58514e-05	    1.68180e-05	    3.38764e-04	    3.49791e-04	    2.74102e-05	    2.80516e-05	    2.83204e-05
